mbg_3_138_250uM,,mbg_3_138_7uM,,mbg_3_138_15uM,,mbg_3_138_31uM,,mbg_3_138_62uM,,mbg_3_138_125uM,,mbg_3_138_250uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
316.0683594,0.04561288282,316.0683594,0.03581626341,316.0683594,0.03604284301,316.0683594,0.0374009721,316.0683594,0.03777482733,316.0683594,0.0401799269,316.0683594,0.04561288282,
315.4427795,0.04585274309,315.4427795,0.03590507433,315.4427795,0.03618245199,315.4427795,0.03760393336,315.4427795,0.03799435124,315.4427795,0.04014741629,315.4427795,0.04585274309,
314.9735413,0.04636866972,314.9735413,0.03635512292,314.9735413,0.03643920645,314.9735413,0.03784381971,314.9735413,0.0382255204,314.9735413,0.04073367268,314.9735413,0.04636866972,
314.504303,0.04659117013,314.504303,0.03659023717,314.504303,0.03680059686,314.504303,0.03823447973,314.504303,0.03850033879,314.504303,0.04095680267,314.504303,0.04659117013,
314.0350342,0.04677765816,314.0350342,0.03644047305,314.0350342,0.0368735753,314.0350342,0.03841311485,314.0350342,0.03863211349,314.0350342,0.04086740687,314.0350342,0.04677765816,
313.5657349,0.04691418633,313.5657349,0.03665194288,313.5657349,0.03679642826,313.5657349,0.03870658949,313.5657349,0.03864541277,313.5657349,0.04113209248,313.5657349,0.04691418633,
312.9399719,0.04702624306,312.9399719,0.036670167,312.9399719,0.03686946258,312.9399719,0.03893564641,312.9399719,0.03867153078,312.9399719,0.04123224691,312.9399719,0.04702624306,
312.4706116,0.04721006006,312.4706116,0.0368950516,312.4706116,0.03704790398,312.4706116,0.0390287824,312.4706116,0.03876995668,312.4706116,0.04122018069,312.4706116,0.04721006006,
312.0012207,0.04746097326,312.0012207,0.03713234514,312.0012207,0.03721519187,312.0012207,0.03942178562,312.0012207,0.03898222372,312.0012207,0.04157708585,312.0012207,0.04746097326,
311.5318298,0.0476465933,311.5318298,0.03720346093,311.5318298,0.03729337826,311.5318298,0.03972354531,311.5318298,0.03915006295,311.5318298,0.04178177938,311.5318298,0.0476465933,
311.0623779,0.04801931605,311.0623779,0.03734830022,311.0623779,0.03729371354,311.0623779,0.03970720619,311.0623779,0.03920499608,311.0623779,0.04191004857,311.0623779,0.04801931605,
310.4364014,0.04804614559,310.4364014,0.03736294061,310.4364014,0.03735377267,310.4364014,0.04006837681,310.4364014,0.03952455148,310.4364014,0.04212967679,310.4364014,0.04804614559,
309.9669189,0.0485425964,309.9669189,0.03731481358,309.9669189,0.03751401231,309.9669189,0.0403676033,309.9669189,0.03940582648,309.9669189,0.04238771647,309.9669189,0.0485425964,
309.4973755,0.04872065783,309.4973755,0.03743099049,309.4973755,0.03782910481,309.4973755,0.04059688374,309.4973755,0.03952832147,309.4973755,0.04242199287,309.4973755,0.04872065783,
309.027832,0.04931434989,309.027832,0.03801992163,309.027832,0.03810814023,309.027832,0.04104541987,309.027832,0.03996758163,309.027832,0.04286822304,309.027832,0.04931434989,
308.5582275,0.04997195676,308.5582275,0.0382335186,308.5582275,0.03827111796,308.5582275,0.04128311574,308.5582275,0.04026284814,308.5582275,0.043212872,308.5582275,0.04997195676,
307.9320984,0.05010458827,307.9320984,0.03794409335,307.9320984,0.03822184354,307.9320984,0.04144640639,307.9320984,0.0402279757,307.9320984,0.04332835227,307.9320984,0.05010458827,
307.4624329,0.05088081211,307.4624329,0.03823911771,307.4624329,0.03828344494,307.4624329,0.04155084863,307.4624329,0.04040135071,307.4624329,0.04374499246,307.4624329,0.05088081211,
306.9927673,0.05136277154,306.9927673,0.03837366775,306.9927673,0.03846478462,306.9927673,0.04184896126,306.9927673,0.04064304382,306.9927673,0.0439738594,306.9927673,0.05136277154,
306.5230713,0.05178343505,306.5230713,0.03849824518,306.5230713,0.03851445392,306.5230713,0.04199045151,306.5230713,0.04073250666,306.5230713,0.04424053431,306.5230713,0.05178343505,
306.0533447,0.05307273567,306.0533447,0.03858412802,306.0533447,0.03877558932,306.0533447,0.04222735018,306.0533447,0.04110218585,306.0533447,0.04476662725,306.0533447,0.05307273567,
305.427002,0.05376052484,305.427002,0.03863941506,305.427002,0.03873763606,305.427002,0.04229451343,305.427002,0.04131286591,305.427002,0.04526028782,305.427002,0.05376052484,
304.9572144,0.05508404598,304.9572144,0.03881719708,304.9572144,0.03889626265,304.9572144,0.04255202413,304.9572144,0.0416563414,304.9572144,0.04577933252,304.9572144,0.05508404598,
304.4873962,0.05623310804,304.4873962,0.03848376498,304.4873962,0.03868864849,304.4873962,0.04254151508,304.4873962,0.041840408,304.4873962,0.04651175439,304.4873962,0.05623310804,
304.0175476,0.05715088919,304.0175476,0.03863443434,304.0175476,0.03867458552,304.0175476,0.04264656454,304.0175476,0.04199270532,304.0175476,0.04672951251,304.0175476,0.05715088919,
303.547699,0.05996291712,303.547699,0.03894869983,303.547699,0.03925531358,303.547699,0.04315734655,303.547699,0.04277191684,303.547699,0.04817075655,303.547699,0.05996291712,
303.0777893,0.06152427942,303.0777893,0.03902085125,303.0777893,0.03944142908,303.0777893,0.04343524948,303.0777893,0.04306472465,303.0777893,0.04916871339,303.0777893,0.06152427942,
302.4512329,0.06481580436,302.4512329,0.03928058967,302.4512329,0.03970553353,302.4512329,0.04395870492,302.4512329,0.04396348819,302.4512329,0.05120228976,302.4512329,0.06481580436,
301.9812927,0.06780411303,301.9812927,0.0394939892,301.9812927,0.04023192078,301.9812927,0.04436067119,301.9812927,0.04472734034,301.9812927,0.05324915051,301.9812927,0.06780411303,
301.5112915,0.07083317637,301.5112915,0.03969214484,301.5112915,0.04027656466,301.5112915,0.04485283792,301.5112915,0.04539936036,301.5112915,0.05510770157,301.5112915,0.07083317637,
301.0412903,0.07775259018,301.0412903,0.03998827189,301.0412903,0.04102009907,301.0412903,0.04570740089,301.0412903,0.04731835052,301.0412903,0.05904869735,301.0412903,0.07775259018,
300.5712585,0.08248527348,300.5712585,0.04021306708,300.5712585,0.04117654637,300.5712585,0.04637056962,300.5712585,0.04828449339,300.5712585,0.06193732098,300.5712585,0.08248527348,
299.944519,0.09234623611,299.944519,0.04068261385,299.944519,0.0421314463,299.944519,0.04760539904,299.944519,0.0507280156,299.944519,0.06681311131,299.944519,0.09234623611,
299.4744263,0.1015863791,299.4744263,0.04117253423,299.4744263,0.0428622216,299.4744263,0.04902341589,299.4744263,0.05296633393,299.4744263,0.07178463042,299.4744263,0.1015863791,
299.004303,0.1089487746,299.004303,0.04142214358,299.004303,0.04335252196,299.004303,0.05003475398,299.004303,0.05467920005,299.004303,0.07508292049,299.004303,0.1089487746,
298.5341492,0.1268123537,298.5341492,0.04195968434,298.5341492,0.04498971254,298.5341492,0.05189187825,298.5341492,0.05974724516,298.5341492,0.08409103751,298.5341492,0.1268123537,
298.0639648,0.1386486441,298.0639648,0.04272964224,298.0639648,0.04588916525,298.0639648,0.05350952223,298.0639648,0.06206601113,298.0639648,0.08859963715,298.0639648,0.1386486441,
297.4370422,0.1612770259,297.4370422,0.04459227249,297.4370422,0.04853573814,297.4370422,0.05733561888,297.4370422,0.06861983985,297.4370422,0.09958261997,297.4370422,0.1612770259,
296.9668274,0.1820423752,296.9668274,0.04539602622,296.9668274,0.05057320744,296.9668274,0.05985814333,296.9668274,0.07411795855,296.9668274,0.1111542434,296.9668274,0.1820423752,
296.4965515,0.2022329271,296.4965515,0.04621730745,296.4965515,0.05200688913,296.4965515,0.06284562498,296.4965515,0.07891326398,296.4965515,0.1187452823,296.4965515,0.2022329271,
296.0262756,0.2573047876,296.0262756,0.04921779409,296.0262756,0.05698492378,296.0262756,0.07081221044,296.0262756,0.09298994392,296.0262756,0.1470674872,296.0262756,0.2573047876,
295.5559692,0.29740417,295.5559692,0.05078582838,295.5559692,0.06021866202,295.5559692,0.0749270618,295.5559692,0.1015441567,295.5559692,0.1617337763,295.5559692,0.29740417,
294.928833,0.3557803631,294.928833,0.05507687479,294.928833,0.06615188718,294.928833,0.08346997201,294.928833,0.1186402217,294.928833,0.1922143996,294.928833,0.3557803631,
294.4584656,0.4158939123,294.4584656,0.05852872506,294.4584656,0.07198821753,294.4584656,0.09332626313,294.4584656,0.1346659213,294.4584656,0.2226490378,294.4584656,0.4158939123,
293.9880981,0.4586776495,293.9880981,0.06048865989,293.9880981,0.07620571554,293.9880981,0.09944134951,293.9880981,0.146688804,293.9880981,0.2440338731,293.9880981,0.4586776495,
293.5176697,0.5703212023,293.5176697,0.06601194292,293.5176697,0.08564540744,293.5176697,0.1135614961,293.5176697,0.1747595519,293.5176697,0.2981109917,293.5176697,0.5703212023,
293.0472107,0.6365399957,293.0472107,0.06875179708,293.0472107,0.0917487219,293.0472107,0.1239125878,293.0472107,0.1910793632,293.0472107,0.3284707069,293.0472107,0.6365399957,
292.5767517,0.7071505785,292.5767517,0.07239215821,292.5767517,0.09782876819,292.5767517,0.1324611604,292.5767517,0.210700646,292.5767517,0.3619461954,292.5767517,0.7071505785,
291.9494324,0.8431375623,291.9494324,0.07898203284,291.9494324,0.109051019,291.9494324,0.1525102705,291.9494324,0.2457409352,291.9494324,0.4343214333,291.9494324,0.8431375623,
291.4788818,0.9083387256,291.4788818,0.08138021827,291.4788818,0.114285782,291.4788818,0.1601376683,291.4788818,0.2613975704,291.4788818,0.4652501345,291.4788818,0.9083387256,
291.0083313,1.03012085,291.0083313,0.08668856323,291.0083313,0.1228150725,291.0083313,0.1770191938,291.0083313,0.2949071527,291.0083313,0.5231571198,291.0083313,1.03012085,
290.5377502,1.093930244,290.5377502,0.08937447518,290.5377502,0.1279715002,290.5377502,0.1857478321,290.5377502,0.3108387589,290.5377502,0.5557200909,290.5377502,1.093930244,
290.0671387,1.16317296,290.0671387,0.09258352965,290.0671387,0.1341474354,290.0671387,0.1967045963,290.0671387,0.3319563568,290.0671387,0.5966321826,290.0671387,1.16317296,
289.4396362,1.317873597,289.4396362,0.09655547887,289.4396362,0.1425734758,289.4396362,0.2154590786,289.4396362,0.3681254983,289.4396362,0.6723117232,289.4396362,1.317873597,
288.9689636,1.370420575,288.9689636,0.09800922126,288.9689636,0.1458967626,288.9689636,0.2217080593,288.9689636,0.3816290498,288.9689636,0.6963173747,288.9689636,1.370420575,
288.498291,1.489427447,288.498291,0.1014351696,288.498291,0.1540947109,288.498291,0.2400385588,288.498291,0.4136077464,288.498291,0.7591374516,288.498291,1.489427447,
288.0275879,1.553426981,288.0275879,0.1033348516,288.0275879,0.1581780761,288.0275879,0.2487239242,288.0275879,0.4308357239,288.0275879,0.7948249578,288.0275879,1.553426981,
287.5568237,1.615844131,287.5568237,0.1052587554,287.5568237,0.1621208042,287.5568237,0.25683707,287.5568237,0.4471824765,287.5568237,0.8292970061,287.5568237,1.615844131,
286.9291382,1.72992897,286.9291382,0.1090931445,286.9291382,0.1692399681,286.9291382,0.2704358995,286.9291382,0.4758998454,286.9291382,0.8829891086,286.9291382,1.72992897,
286.4583435,1.77345264,286.4583435,0.110166356,286.4583435,0.1723175198,286.4583435,0.2763828933,286.4583435,0.4892146587,286.4583435,0.9042572379,286.4583435,1.77345264,
285.9875183,1.855083227,285.9875183,0.1136789247,285.9875183,0.1788225472,285.9875183,0.2889671326,285.9875183,0.5114579201,285.9875183,0.9528954625,285.9875183,1.855083227,
285.5166931,1.893574595,285.5166931,0.1148023158,285.5166931,0.1820513457,285.5166931,0.2950557768,285.5166931,0.5232951045,285.5166931,0.9714661241,285.5166931,1.893574595,
285.0458069,1.937658191,285.0458069,0.1160686985,285.0458069,0.184848398,285.0458069,0.3007155359,285.0458069,0.5329988003,285.0458069,0.9908687472,285.0458069,1.937658191,
284.5749207,1.979117155,284.5749207,0.1177018732,284.5749207,0.1882005483,284.5749207,0.3067027032,284.5749207,0.5450315475,284.5749207,1.014329076,284.5749207,1.979117155,
283.9470215,2.012461662,283.9470215,0.1186882257,283.9470215,0.1898887306,283.9470215,0.3106438816,283.9470215,0.5526210666,283.9470215,1.030915499,283.9470215,2.012461662,
283.4760742,2.040817499,283.4760742,0.1192190424,283.4760742,0.1920294762,283.4760742,0.3152730763,283.4760742,0.5612826943,283.4760742,1.046444297,283.4760742,2.040817499,
283.0050964,2.053384066,283.0050964,0.1194154993,283.0050964,0.1924510151,283.0050964,0.3171034455,283.0050964,0.5647164583,283.0050964,1.054245353,283.0050964,2.053384066,
282.5340881,2.06528616,282.5340881,0.1196555421,282.5340881,0.1935484856,282.5340881,0.3192999959,282.5340881,0.5672996044,282.5340881,1.059026837,282.5340881,2.06528616,
282.0630493,2.078563452,282.0630493,0.1202201173,282.0630493,0.1944750845,282.0630493,0.3218194842,282.0630493,0.5720319748,282.0630493,1.068597913,282.0630493,2.078563452,
281.4349976,2.090616703,281.4349976,0.1203327626,281.4349976,0.1951410919,281.4349976,0.3235124052,281.4349976,0.5759310722,281.4349976,1.075124264,281.4349976,2.090616703,
280.9638977,2.098363161,280.9638977,0.1204076335,280.9638977,0.1961234659,280.9638977,0.3258135319,280.9638977,0.5791181326,280.9638977,1.082827568,280.9638977,2.098363161,
280.4927979,2.102934837,280.4927979,0.1204339638,280.4927979,0.1960262656,280.4927979,0.3263871372,280.4927979,0.5800228715,280.4927979,1.084892392,280.4927979,2.102934837,
280.0216675,2.09864521,280.0216675,0.1203977913,280.0216675,0.1960020661,280.0216675,0.3268728554,280.0216675,0.58051157,280.0216675,1.085894585,280.0216675,2.09864521,
279.5505066,2.093374014,279.5505066,0.1198069975,279.5505066,0.1957044899,279.5505066,0.3264817595,279.5505066,0.5787380934,279.5505066,1.083446383,279.5505066,2.093374014,
278.9222717,2.088979006,278.9222717,0.1193559319,278.9222717,0.1950301081,278.9222717,0.3253747225,278.9222717,0.575507164,278.9222717,1.078370929,278.9222717,2.088979006,
278.4510498,2.059149504,278.4510498,0.1184370816,278.4510498,0.1935068816,278.4510498,0.3227129281,278.4510498,0.5690671802,278.4510498,1.065440416,278.4510498,2.059149504,
277.9798279,2.04445219,277.9798279,0.117792137,277.9798279,0.1924955696,277.9798279,0.3206252456,277.9798279,0.564479053,277.9798279,1.057783008,277.9798279,2.04445219,
277.5085449,2.024559259,277.5085449,0.117126286,277.5085449,0.191307798,277.5085449,0.318177104,277.5085449,0.5593963861,277.5085449,1.047553539,277.5085449,2.024559259,
277.037262,1.982775331,277.037262,0.1158026755,277.037262,0.1887584031,277.037262,0.3134936988,277.037262,0.5486212373,277.037262,1.026241183,277.037262,1.982775331,
276.5659485,1.953367114,276.5659485,0.1148243621,276.5659485,0.1873917431,276.5659485,0.3104563355,276.5659485,0.5422840714,276.5659485,1.013070107,276.5659485,1.953367114,
275.9375,1.890927553,275.9375,0.1126784012,275.9375,0.1831336766,275.9375,0.3021716177,275.9375,0.5255300999,275.9375,0.9829595685,275.9375,1.890927553,
275.466156,1.855962276,275.466156,0.1114661843,275.466156,0.1806731969,275.466156,0.2978926897,275.466156,0.5161256194,275.466156,0.9645198584,275.466156,1.855962276,
274.994751,1.820393801,274.994751,0.1097969115,274.994751,0.1781558692,274.994751,0.29296875,274.994751,0.507029295,274.994751,0.946580708,274.994751,1.820393801,
274.5233459,1.763991356,274.5233459,0.1075986698,274.5233459,0.1734189242,274.5233459,0.2848027349,274.5233459,0.491445899,274.5233459,0.9158366323,274.5233459,1.763991356,
274.0519104,1.727038026,274.0519104,0.1061094925,274.0519104,0.1710666865,274.0519104,0.2799271941,274.0519104,0.4811759889,274.0519104,0.8978700042,274.0519104,1.727038026,
273.4232788,1.656198144,273.4232788,0.1031172797,273.4232788,0.165241003,273.4232788,0.2698873878,273.4232788,0.4623162448,273.4232788,0.860311389,273.4232788,1.656198144,
272.9518127,1.620349884,272.9518127,0.1013432369,272.9518127,0.1622071415,272.9518127,0.2646639645,272.9518127,0.4521277845,272.9518127,0.8398628831,272.9518127,1.620349884,
272.4802856,1.581741214,272.4802856,0.09972652048,272.4802856,0.1594051272,272.4802856,0.2592078149,272.4802856,0.4422953129,272.4802856,0.8218126297,272.4802856,1.581741214,
272.0087585,1.526035905,272.0087585,0.09754321724,272.0087585,0.1552786231,272.0087585,0.2515523136,272.0087585,0.4277376831,272.0087585,0.7937185764,272.0087585,1.526035905,
271.5371704,1.497950912,271.5371704,0.09667518735,271.5371704,0.1533356607,271.5371704,0.2479742318,271.5371704,0.4201604128,271.5371704,0.7781896591,271.5371704,1.497950912,
271.0655823,1.43601048,271.0655823,0.09461092204,271.0655823,0.1493468732,271.0655823,0.2405015975,271.0655823,0.4048548937,271.0655823,0.7466028333,271.0655823,1.43601048,
270.4367676,1.356833339,270.4367676,0.09168886393,270.4367676,0.1436180323,270.4367676,0.2302500457,270.4367676,0.3855228126,270.4367676,0.7111440301,270.4367676,1.356833339,
269.9651489,1.316182494,269.9651489,0.09009023756,269.9651489,0.1404309124,269.9651489,0.2240801305,269.9651489,0.3735130131,269.9651489,0.6890745759,269.9651489,1.316182494,
269.4934692,1.258586764,269.4934692,0.08740633726,269.4934692,0.135604009,269.4934692,0.2151262909,269.4934692,0.3565823734,269.4934692,0.6580159068,269.4934692,1.258586764,
269.0217896,1.218478203,269.0217896,0.08607435226,269.0217896,0.1327289343,269.0217896,0.2100741714,269.0217896,0.3463782668,269.0217896,0.6386890411,269.0217896,1.218478203,
268.5500793,1.164851785,268.5500793,0.08414573967,268.5500793,0.1285945028,268.5500793,0.2022381127,268.5500793,0.3325529099,268.5500793,0.6114649773,268.5500793,1.164851785,
268.0783386,1.12161696,268.0783386,0.08217770606,268.0783386,0.1251036823,268.0783386,0.1961452663,268.0783386,0.3199306428,268.0783386,0.5875533819,268.0783386,1.12161696,
267.4493408,1.072570682,267.4493408,0.0801493898,267.4493408,0.1215485856,267.4493408,0.1891855747,267.4493408,0.3082894981,267.4493408,0.5632889867,267.4493408,1.072570682,
266.9775391,1.017644286,266.9775391,0.07817839086,266.9775391,0.1177000031,266.9775391,0.1820482016,266.9775391,0.2937655747,266.9775391,0.5332659483,266.9775391,1.017644286,
266.5057373,0.9873582721,266.5057373,0.07695740461,266.5057373,0.1151099652,266.5057373,0.1772351712,266.5057373,0.2858885229,266.5057373,0.5189960003,266.5057373,0.9873582721,
266.033905,0.9362730384,266.033905,0.07480003685,266.033905,0.1110828295,266.033905,0.1697721034,266.033905,0.2712746561,266.033905,0.4941362441,266.033905,0.9362730384,
265.5620422,0.8861544728,265.5620422,0.07284490764,265.5620422,0.1070747674,265.5620422,0.1628897637,265.5620422,0.2596561611,265.5620422,0.4693757892,265.5620422,0.8861544728,
264.9328613,0.8371991515,264.9328613,0.0702329874,264.9328613,0.1026922017,264.9328613,0.1554572731,264.9328613,0.2461709082,264.9328613,0.4414776266,264.9328613,0.8371991515,
264.4609375,0.7852565646,264.4609375,0.06774765253,264.4609375,0.09844370186,264.4609375,0.1471100897,264.4609375,0.2322034091,264.4609375,0.4181963205,264.4609375,0.7852565646,
263.9890137,0.7515197992,263.9890137,0.06605497748,263.9890137,0.09546980262,263.9890137,0.1429317147,263.9890137,0.2231183946,263.9890137,0.4023043513,263.9890137,0.7515197992,
263.5170593,0.7166643143,263.5170593,0.06401717663,263.5170593,0.09209908545,263.5170593,0.1367433071,263.5170593,0.2132029086,263.5170593,0.3814310133,263.5170593,0.7166643143,
263.0450745,0.6844477654,263.0450745,0.06226051971,263.0450745,0.08898893744,263.0450745,0.1320435554,263.0450745,0.2044466436,263.0450745,0.364266634,263.0450745,0.6844477654,
262.5730896,0.6626647115,262.5730896,0.06116044149,262.5730896,0.0872278586,262.5730896,0.1286952496,262.5730896,0.1985791028,262.5730896,0.3533576131,262.5730896,0.6626647115,
261.9436951,0.5974183083,261.9436951,0.05853396654,261.9436951,0.08193407953,261.9436951,0.1192709282,261.9436951,0.1813907921,261.9436951,0.3214719296,261.9436951,0.5974183083,
261.4716492,0.5771051049,261.4716492,0.05734143779,261.4716492,0.07988967001,261.4716492,0.1154149026,261.4716492,0.1749847084,261.4716492,0.3101277351,261.4716492,0.5771051049,
260.9995728,0.5460408926,260.9995728,0.05613353103,260.9995728,0.07749637216,260.9995728,0.1114778295,260.9995728,0.1675359607,260.9995728,0.2938812077,260.9995728,0.5460408926,
260.5274658,0.5257338285,260.5274658,0.05534689873,260.5274658,0.07595533878,260.5274658,0.1082270518,260.5274658,0.1617141962,260.5274658,0.2830046415,260.5274658,0.5257338285,
260.0553589,0.5106973052,260.0553589,0.05495364591,260.0553589,0.07490171492,260.0553589,0.1063464582,260.0553589,0.1581875384,260.0553589,0.2762913406,260.0553589,0.5106973052,
259.4258118,0.4680332839,259.4258118,0.05322673544,259.4258118,0.07165192813,259.4258118,0.1004088297,259.4258118,0.1464688182,259.4258118,0.2546193004,259.4258118,0.4680332839,
258.9536438,0.4471879601,258.9536438,0.05222152174,258.9536438,0.06961977482,258.9536438,0.09687564522,258.9536438,0.1414185315,258.9536438,0.2430939823,258.9536438,0.4471879601,
258.4814453,0.422100842,258.4814453,0.05119201168,258.4814453,0.06763568521,258.4814453,0.09342855215,258.4814453,0.1348963827,258.4814453,0.2310618609,258.4814453,0.422100842,
258.0092163,0.4004807472,258.0092163,0.05048535764,258.0092163,0.06602746248,258.0092163,0.09065411985,258.0092163,0.1294772923,258.0092163,0.2202472389,258.0092163,0.4004807472,
257.5369873,0.3896742761,257.5369873,0.05011635274,257.5369873,0.06522200257,257.5369873,0.08883477002,257.5369873,0.126795277,257.5369873,0.2146701068,257.5369873,0.3896742761,
257.0646973,0.3634705245,257.0646973,0.04906300455,257.0646973,0.06307280809,257.0646973,0.08483294398,257.0646973,0.1193267629,257.0646973,0.2003589571,257.0646973,0.3634705245,
256.4349976,0.3434768617,256.4349976,0.04816772044,256.4349976,0.06145595387,256.4349976,0.08198110014,256.4349976,0.114219211,256.4349976,0.1907544136,256.4349976,0.3434768617,
255.962677,0.3259222209,255.962677,0.04733272642,255.962677,0.06002176553,255.962677,0.07930590212,255.962677,0.1092927903,255.962677,0.1810492873,255.962677,0.3259222209,
255.4903412,0.3107484281,255.4903412,0.04723915085,255.4903412,0.05902574584,255.4903412,0.07762870193,255.4903412,0.1059633717,255.4903412,0.1739852279,255.4903412,0.3107484281,
255.0179749,0.3015620708,255.0179749,0.04692906886,255.0179749,0.05840170011,255.0179749,0.07630740851,255.0179749,0.1032936797,255.0179749,0.1690122932,255.0179749,0.3015620708,
254.5455933,0.2815219164,254.5455933,0.04636069015,254.5455933,0.05695862696,254.5455933,0.07343798876,254.5455933,0.0983569473,254.5455933,0.1591510922,254.5455933,0.2815219164,
254.0731812,0.2709069252,254.0731812,0.04606830329,254.0731812,0.05636816472,254.0731812,0.07199527323,254.0731812,0.09587243944,254.0731812,0.1538977176,254.0731812,0.2709069252,
253.4432831,0.2581188977,253.4432831,0.04577527568,253.4432831,0.05536092445,253.4432831,0.07022739202,253.4432831,0.09274707735,253.4432831,0.147182852,253.4432831,0.2581188977,
252.9708252,0.2506468296,252.9708252,0.04564635083,252.9708252,0.0549438633,252.9708252,0.06916427612,252.9708252,0.09075641632,252.9708252,0.1434605718,252.9708252,0.2506468296,
252.4983368,0.2462314218,252.4983368,0.045525942,252.4983368,0.05479982123,252.4983368,0.06867486984,252.4983368,0.08993714303,252.4983368,0.141478464,252.4983368,0.2462314218,
252.0258331,0.2369980961,252.0258331,0.04584644362,252.0258331,0.05466243625,252.0258331,0.06781418622,252.0258331,0.08784852177,252.0258331,0.1367368847,252.0258331,0.2369980961,
251.5533142,0.2317212671,251.5533142,0.04605725035,251.5533142,0.05456063151,251.5533142,0.06733509153,251.5533142,0.08676619828,251.5533142,0.1344650537,251.5533142,0.2317212671,
250.9232483,0.2251955718,250.9232483,0.04630525038,250.9232483,0.05456227809,250.9232483,0.06677337736,250.9232483,0.08539371938,250.9232483,0.1310014874,250.9232483,0.2251955718,
250.4506836,0.2218631804,250.4506836,0.04661719128,250.4506836,0.05462256819,250.4506836,0.06650454551,250.4506836,0.08484974504,250.4506836,0.1294936538,250.4506836,0.2218631804,
249.9782104,0.2204954177,249.9782104,0.04669492319,249.9782104,0.05488173664,249.9782104,0.06654039025,249.9782104,0.08458112925,249.9782104,0.128772825,249.9782104,0.2204954177,
249.5084229,0.2204288393,249.5084229,0.04807815701,249.5084229,0.05583019182,249.5084229,0.06738814712,249.5084229,0.08526095748,249.5084229,0.1289956719,249.5084229,0.2204288393,
249.0386047,0.22150217,249.0386047,0.04860124737,249.0386047,0.05633901432,249.0386047,0.06783401221,249.0386047,0.08586916327,249.0386047,0.1296600252,249.0386047,0.22150217,
248.5687561,0.2238499671,248.5687561,0.04914401472,248.5687561,0.05699735135,248.5687561,0.06852113456,248.5687561,0.08657331765,248.5687561,0.1306817383,248.5687561,0.2238499671,
247.942276,0.2286115289,247.942276,0.05027099699,247.942276,0.05818901956,247.942276,0.06982000917,247.942276,0.08829538524,247.942276,0.1337313205,247.942276,0.2286115289,
247.4723816,0.2320360243,247.4723816,0.05072661862,247.4723816,0.05867353454,247.4723816,0.07048797607,247.4723816,0.08944065869,247.4723816,0.1346423328,247.4723816,0.2320360243,
247.0024719,0.2424312979,247.0024719,0.05261557922,247.0024719,0.0609148033,247.0024719,0.072944507,247.0024719,0.09305524081,247.0024719,0.1400822848,247.0024719,0.2424312979,
246.5325317,0.2508713901,246.5325317,0.05366909876,246.5325317,0.06232825667,246.5325317,0.0749071613,246.5325317,0.09551531076,246.5325317,0.1443222016,246.5325317,0.2508713901,
246.0625763,0.2603816092,246.0625763,0.05444427207,246.0625763,0.06353196502,246.0625763,0.07589558512,246.0625763,0.09779115021,246.0625763,0.1488794982,246.0625763,0.2603816092,
245.4359436,0.2837700248,245.4359436,0.05753990263,245.4359436,0.06713424623,245.4359436,0.08092675358,245.4359436,0.1057801098,245.4359436,0.1605669111,245.4359436,0.2837700248,
244.9659424,0.2982913256,244.9659424,0.05923672765,244.9659424,0.06975061446,244.9659424,0.0835666135,244.9659424,0.1095401347,244.9659424,0.1677065641,244.9659424,0.2982913256,
244.4959106,0.3290866315,244.4959106,0.06254294515,244.4959106,0.07422748953,244.4959106,0.08989759535,244.4959106,0.1187940463,244.4959106,0.1847935766,244.4959106,0.3290866315,
244.0258636,0.3486650884,244.0258636,0.06448829919,244.0258636,0.07657750696,244.0258636,0.09335360676,244.0258636,0.1244993135,244.0258636,0.1946227103,244.0258636,0.3486650884,
243.5558014,0.3673677742,243.5558014,0.06612595916,243.5558014,0.07899007201,243.5558014,0.09643936157,243.5558014,0.1292429119,243.5558014,0.2040284574,243.5558014,0.3673677742,
242.9290161,0.3981444836,242.9290161,0.06948670745,242.9290161,0.08348076791,242.9290161,0.1024556383,242.9290161,0.1389510036,242.9290161,0.2189246416,242.9290161,0.3981444836,
242.4588928,0.4128196537,242.4588928,0.07097565383,242.4588928,0.08547887206,242.4588928,0.10530141,242.4588928,0.1433247626,242.4588928,0.2265426666,242.4588928,0.4128196537,
241.9887543,0.4597298205,241.9887543,0.07417411357,241.9887543,0.09094742686,241.9887543,0.1128562763,241.9887543,0.1562999189,241.9887543,0.2497490048,241.9887543,0.4597298205,
241.5186005,0.4893665612,241.5186005,0.07739897072,241.5186005,0.0955658257,241.5186005,0.1185793355,241.5186005,0.1646048874,241.5186005,0.265064925,241.5186005,0.4893665612,
241.0484314,0.5204598308,241.0484314,0.08043964207,241.0484314,0.09975543618,241.0484314,0.1249889582,241.0484314,0.1732812524,241.0484314,0.2794842422,241.0484314,0.5204598308,
240.5782318,0.5685368776,240.5782318,0.08526773006,240.5782318,0.1063872054,240.5782318,0.1332829893,240.5782318,0.1874067336,240.5782318,0.3071419001,240.5782318,0.5685368776,
239.9512634,0.6127268076,239.9512634,0.08919753879,239.9512634,0.1112801507,239.9512634,0.1405571699,239.9512634,0.2004358619,239.9512634,0.3266580999,239.9512634,0.6127268076,
