is_2_1_7uM,,mbg_3_127_5_15uM,,mbg_3_127_5_31uM1,,mbg_3_127_5_62uM3,,mbg_3_127_5_125uM2,,mbg_3_127_5_250uM,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
422.5537109,0.078354552,422.5537109,0.120080054,422.5537109,0.182245821,422.5537109,0.299899727,422.5537109,0.55484879,422.5537109,1.073071957
421.9378967,0.080012836,421.9378967,0.121793278,421.9378967,0.185494766,421.9378967,0.308555335,421.9378967,0.569214582,421.9378967,1.102730393
421.4759827,0.080806598,421.4759827,0.124602698,421.4759827,0.190126374,421.4759827,0.317391485,421.4759827,0.588517606,421.4759827,1.138577938
421.0140381,0.08135049,421.0140381,0.126039729,421.0140381,0.193693698,421.0140381,0.318648487,421.0140381,0.599456132,421.0140381,1.160966396
420.552063,0.083018214,420.552063,0.129050672,420.552063,0.198259071,420.552063,0.327195495,420.552063,0.615802109,420.552063,1.198058605
419.9360352,0.084599935,419.9360352,0.131592691,419.9360352,0.204342872,419.9360352,0.337898314,419.9360352,0.638988793,419.9360352,1.247817039
419.4739685,0.085205548,419.4739685,0.133490235,419.4739685,0.206739411,419.4739685,0.346652031,419.4739685,0.651356459,419.4739685,1.275727749
419.0118408,0.087046035,419.0118408,0.137321144,419.0118408,0.212367877,419.0118408,0.356020987,419.0118408,0.674921036,419.0118408,1.321162701
418.5497131,0.087979771,418.5497131,0.138894439,418.5497131,0.216254979,418.5497131,0.363694817,418.5497131,0.685742199,418.5497131,1.346036315
417.9334717,0.089715131,417.9334717,0.142983884,417.9334717,0.223491758,417.9334717,0.375657976,417.9334717,0.713538408,417.9334717,1.406829715
417.4712524,0.09103252,417.4712524,0.145532861,417.4712524,0.227361381,417.4712524,0.383833826,417.4712524,0.72831136,417.4712524,1.430323601
417.0089722,0.092442237,417.0089722,0.147045329,417.0089722,0.231768623,417.0089722,0.391159922,417.0089722,0.744428396,417.0089722,1.461472511
416.5466919,0.094316065,416.5466919,0.150683686,416.5466919,0.237846091,416.5466919,0.404217809,416.5466919,0.768792272,416.5466919,1.514220953
415.9302368,0.095067278,415.9302368,0.153377637,415.9302368,0.242672876,415.9302368,0.411943108,415.9302368,0.786987186,415.9302368,1.55108583
415.4678345,0.096885547,415.4678345,0.158161119,415.4678345,0.250882238,415.4678345,0.425744951,415.4678345,0.818666637,415.4678345,1.618327498
415.0054321,0.097963937,415.0054321,0.160561711,415.0054321,0.255129606,415.0054321,0.435780376,415.0054321,0.834377348,415.0054321,1.660721421
414.5429688,0.099708669,414.5429688,0.16335617,414.5429688,0.260026246,414.5429688,0.443720073,414.5429688,0.852281213,414.5429688,1.693751574
413.9263306,0.102119416,413.9263306,0.167970166,413.9263306,0.269134492,413.9263306,0.459793896,413.9263306,0.886181116,413.9263306,1.762253642
413.4637756,0.103399985,413.4637756,0.170080334,413.4637756,0.273973048,413.4637756,0.4669469,413.4637756,0.90343833,413.4637756,1.788980007
413.0012207,0.104766429,413.0012207,0.174952954,413.0012207,0.281021535,413.0012207,0.483170718,413.0012207,0.935388923,413.0012207,1.858653545
412.5386047,0.106224291,412.5386047,0.177293733,412.5386047,0.286167651,412.5386047,0.49132058,412.5386047,0.950619817,412.5386047,1.902112007
412.0759583,0.107567534,412.0759583,0.179922268,412.0759583,0.291400284,412.0759583,0.498954415,412.0759583,0.970247805,412.0759583,1.926707983
411.4590454,0.110348709,411.4590454,0.184984162,411.4590454,0.301891476,411.4590454,0.51854384,411.4590454,1.01050663,411.4590454,2.004487991
410.9963074,0.111365147,410.9963074,0.187337741,410.9963074,0.305260986,410.9963074,0.524796546,410.9963074,1.023878813,410.9963074,2.036234856
410.5335388,0.113503404,410.5335388,0.192857176,410.5335388,0.314317793,410.5335388,0.542257011,410.5335388,1.057226539,410.5335388,2.111220837
410.0707397,0.114725679,410.0707397,0.194973081,410.0707397,0.320300192,410.0707397,0.550198913,410.0707397,1.077204108,410.0707397,2.152824163
409.4536133,0.116761312,409.4536133,0.200180709,409.4536133,0.327533275,409.4536133,0.56606096,409.4536133,1.105549097,409.4536133,2.225828886
408.9907532,0.119116455,408.9907532,0.204423517,408.9907532,0.334840298,408.9907532,0.580005288,408.9907532,1.135789752,408.9907532,2.263192654
408.527832,0.120436527,408.527832,0.206543744,408.527832,0.340444088,408.527832,0.591652513,408.527832,1.153125048,408.527832,2.308530331
408.0648804,0.122185864,408.0648804,0.211197496,408.0648804,0.348549694,408.0648804,0.604928076,408.0648804,1.189717412,408.0648804,2.38577342
407.4475403,0.124205746,407.4475403,0.214911982,407.4475403,0.355312944,407.4475403,0.615496159,407.4475403,1.214265823,407.4475403,2.444011688
406.9845276,0.12625882,406.9845276,0.219155982,406.9845276,0.362941831,406.9845276,0.631131887,406.9845276,1.240844131,406.9845276,2.473212719
406.5214539,0.128525525,406.5214539,0.222581014,406.5214539,0.369634211,406.5214539,0.643381655,406.5214539,1.267981052,406.5214539,2.535156727
406.0583496,0.129288197,406.0583496,0.22516802,406.0583496,0.374082744,406.0583496,0.65164268,406.0583496,1.286369085,406.0583496,2.558531284
405.4407959,0.132168829,405.4407959,0.231576309,405.4407959,0.385687023,405.4407959,0.674638569,405.4407959,1.330977321,405.4407959,2.652344704
404.9776306,0.133681804,404.9776306,0.234084249,404.9776306,0.390653789,404.9776306,0.682412386,404.9776306,1.345429659,404.9776306,2.70416379
404.5144043,0.13555491,404.5144043,0.238008022,404.5144043,0.398246646,404.5144043,0.6944291,404.5144043,1.374344707,404.5144043,2.74249053
404.0511475,0.13717939,404.0511475,0.241678745,404.0511475,0.404622763,404.0511475,0.708753645,404.0511475,1.400673628,404.0511475,2.812528849
403.4334106,0.139158651,403.4334106,0.24617812,403.4334106,0.412385583,403.4334106,0.720738173,403.4334106,1.427304506,403.4334106,2.873062372
402.9700623,0.141360983,402.9700623,0.250890017,402.9700623,0.420337111,402.9700623,0.735038817,402.9700623,1.458681703,402.9700623,2.907697678
402.5066833,0.141461939,402.5066833,0.252187401,402.5066833,0.423900604,402.5066833,0.743022621,402.5066833,1.47441256,402.5066833,2.93394804
402.0432739,0.144434229,402.0432739,0.257157922,402.0432739,0.431181133,402.0432739,0.757782996,402.0432739,1.501095772,402.0432739,3.023928404
401.425354,0.145910785,401.425354,0.26109165,401.425354,0.440349907,401.425354,0.772177577,401.425354,1.533182979,401.425354,3.07308507
400.961853,0.147838712,400.961853,0.264743209,400.961853,0.445809841,400.961853,0.781618357,400.961853,1.559725761,400.961853,3.17546916
400.4983215,0.150061116,400.4983215,0.269349843,400.4983215,0.454523563,400.4983215,0.797725141,400.4983215,1.588440895,400.4983215,3.126224995
400.0347595,0.151708543,400.0347595,0.27169919,400.0347595,0.459420234,400.0347595,0.806808889,400.0347595,1.604551435,400.0347595,3.110433817
399.571167,0.152822614,399.571167,0.275582135,399.571167,0.465711445,399.571167,0.818439961,399.571167,1.633931041,399.571167,3.325445175
398.9530029,0.154819951,398.9530029,0.280297548,398.9530029,0.47472319,398.9530029,0.835229695,398.9530029,1.665436506,398.9530029,3.343560219
398.4893188,0.157063484,398.4893188,0.283358008,398.4893188,0.480353475,398.4893188,0.845018327,398.4893188,1.684181094,398.4893188,3.475691319
398.0256042,0.159257785,398.0256042,0.287100315,398.0256042,0.4892492,398.0256042,0.859431863,398.0256042,1.712173223,398.0256042,3.391827345
397.5618591,0.159659818,397.5618591,0.289884955,397.5618591,0.493317217,397.5618591,0.869524479,397.5618591,1.730443358,397.5618591,3.465249777
396.9434814,0.162826106,396.9434814,0.295439005,396.9434814,0.50242275,396.9434814,0.888272286,396.9434814,1.769611597,396.9434814,3.407941341
396.4796448,0.164008379,396.4796448,0.298240542,396.4796448,0.507879794,396.4796448,0.894679904,396.4796448,1.791354656,396.4796448,3.684768438
396.0158081,0.165321171,396.0158081,0.300867051,396.0158081,0.513652504,396.0158081,0.905654192,396.0158081,1.80640161,396.0158081,3.606268644
395.5519104,0.167375147,395.5519104,0.304987937,395.5519104,0.521248341,395.5519104,0.921110451,395.5519104,1.836387396,395.5519104,3.609561205
394.9333191,0.168741807,394.9333191,0.308340132,394.9333191,0.525999188,394.9333191,0.932166994,394.9333191,1.860167503,394.9333191,3.625442266
394.4693604,0.171221584,394.4693604,0.313179433,394.4693604,0.535188735,394.4693604,0.945121408,394.4693604,1.88639462,394.4693604,3.598956108
394.0053406,0.172439948,394.0053406,0.316139042,394.0053406,0.539962173,394.0053406,0.954744577,394.0053406,1.909360766,394.0053406,3.654322147
393.5412903,0.174019039,393.5412903,0.318963766,393.5412903,0.545461595,393.5412903,0.963900805,393.5412903,1.928166628,393.5412903,3.759436131
393.07724,0.17577517,393.07724,0.323182672,393.07724,0.551862717,393.07724,0.97710079,393.07724,1.95383966,393.07724,3.628823757
392.4584045,0.177485615,392.4584045,0.325130016,392.4584045,0.557159364,392.4584045,0.986645818,392.4584045,1.972253203,392.4584045,3.689356804
391.9942627,0.179574505,391.9942627,0.32964468,391.9942627,0.565179825,391.9942627,0.998960495,391.9942627,2.001404047,391.9942627,3.779987335
391.5300598,0.180809021,391.5300598,0.332592517,391.5300598,0.569399655,391.5300598,1.007818341,391.5300598,2.017479897,391.5300598,3.546791792
391.0658264,0.181962788,391.0658264,0.334639221,391.0658264,0.574096978,391.0658264,1.015792966,391.0658264,2.036772013,391.0658264,3.667874336
390.4468079,0.184181362,390.4468079,0.339144737,390.4468079,0.58295387,390.4468079,1.032888293,390.4468079,2.067655087,390.4468079,3.976681232
389.9825134,0.185246721,389.9825134,0.341473371,389.9825134,0.586854875,389.9825134,1.038365006,389.9825134,2.078961372,389.9825134,3.80128932
389.5181885,0.187551737,389.5181885,0.345196724,389.5181885,0.594208598,389.5181885,1.051754832,389.5181885,2.105343103,389.5181885,4.88011694
389.0538025,0.188313991,389.0538025,0.347898334,389.0538025,0.597953737,389.0538025,1.059055567,389.0538025,2.124585152,389.0538025,3.958850145
388.4346008,0.190023795,388.4346008,0.351316869,388.4346008,0.604377806,388.4346008,1.068664193,388.4346008,2.147263765,388.4346008,3.715775967
387.9701538,0.19120945,387.9701538,0.353863895,387.9701538,0.608055294,387.9701538,1.076799631,387.9701538,2.153152227,387.9701538,3.915110826
387.5056763,0.191384494,387.5056763,0.354635,387.5056763,0.610207856,387.5056763,1.081233859,387.5056763,2.16812253,387.5056763,3.964176893
387.0411682,0.193754077,387.0411682,0.358372986,387.0411682,0.616309702,387.0411682,1.092592835,387.0411682,2.190897465,387.0411682,3.927889585
386.5765991,0.193874195,386.5765991,0.359007239,386.5765991,0.618612051,386.5765991,1.098867297,386.5765991,2.201654434,386.5765991,4.321687698
385.9571533,0.195562571,385.9571533,0.363130301,385.9571533,0.623657048,385.9571533,1.107538223,385.9571533,2.213285923,385.9571533,4.318181992
385.4925232,0.196649388,385.4925232,0.36436215,385.4925232,0.627867222,385.4925232,1.11406219,385.4925232,2.233678818,385.4925232,3.84687376
385.0278625,0.197460413,385.0278625,0.36628288,385.0278625,0.62994349,385.0278625,1.119566441,385.0278625,2.235785246,385.0278625,3.98993063
384.5631714,0.197488442,384.5631714,0.367542386,384.5631714,0.634401798,384.5631714,1.123945117,384.5631714,2.260643005,384.5631714,4.424211979
383.943512,0.200212106,383.943512,0.370221347,383.943512,0.637924492,383.943512,1.131176472,383.943512,2.264596462,383.943512,3.867959976
383.4787598,0.200639039,383.4787598,0.37178129,383.4787598,0.640223742,383.4787598,1.135130525,383.4787598,2.275997162,383.4787598,4.137198925
383.0139465,0.20127894,383.0139465,0.37324363,383.0139465,0.642777145,383.0139465,1.140496016,383.0139465,2.279270172,383.0139465,3.722305059
382.5491028,0.201731965,382.5491028,0.373993218,382.5491028,0.643923581,382.5491028,1.142644882,382.5491028,2.286701679,382.5491028,3.953590631
381.9292603,0.202696353,381.9292603,0.376759559,381.9292603,0.647625268,381.9292603,1.149523735,381.9292603,2.300266504,381.9292603,10
381.4643555,0.203505367,381.4643555,0.377296895,381.4643555,0.648945272,381.4643555,1.152830124,381.4643555,2.317659378,381.4643555,4.993854523
380.9994202,0.204207748,380.9994202,0.378085136,380.9994202,0.650966704,380.9994202,1.155571461,380.9994202,2.320864916,380.9994202,10
380.5344238,0.204946011,380.5344238,0.379114658,380.5344238,0.652981401,380.5344238,1.160007954,380.5344238,2.332221746,380.5344238,4.162363052
380.0694275,0.205328524,380.0694275,0.379748851,380.0694275,0.654460311,380.0694275,1.161136389,380.0694275,2.324525833,380.0694275,4.053665638
379.4493408,0.20624201,379.4493408,0.381374329,379.4493408,0.657119811,379.4493408,1.165480256,379.4493408,2.338755846,379.4493408,4.024823666
378.9842529,0.206244096,378.9842529,0.382022142,378.9842529,0.65816927,378.9842529,1.168295503,378.9842529,2.345070601,378.9842529,4.204010963
378.5191345,0.206781372,378.5191345,0.382995755,378.5191345,0.659592152,378.5191345,1.169841528,378.5191345,2.338658571,378.5191345,3.758080006
378.0539551,0.207371563,378.0539551,0.383321077,378.0539551,0.660157144,378.0539551,1.171858907,378.0539551,2.354559898,378.0539551,4.118252754
377.4337158,0.207896486,377.4337158,0.384209186,377.4337158,0.661692679,377.4337158,1.173838735,377.4337158,2.352087498,377.4337158,3.879550219
376.9684753,0.208737105,376.9684753,0.385255784,376.9684753,0.66272831,376.9684753,1.175308347,376.9684753,2.354659796,376.9684753,4.768990517
376.5032043,0.208499119,376.5032043,0.384394407,376.5032043,0.66215533,376.5032043,1.174539208,376.5032043,2.366705656,376.5032043,4.241357803
376.0379028,0.208900511,376.0379028,0.385304362,376.0379028,0.662900448,376.0379028,1.178483009,376.0379028,2.367765903,376.0379028,4.395684719
375.5725708,0.209826708,375.5725708,0.38567555,375.5725708,0.665185094,375.5725708,1.178205132,375.5725708,2.368686438,375.5725708,10
374.9520874,0.21029307,374.9520874,0.386319548,374.9520874,0.664371729,374.9520874,1.179352999,374.9520874,2.362778425,374.9520874,4.664185524
374.4866638,0.210312486,374.4866638,0.386899382,374.4866638,0.66501528,374.4866638,1.178981304,374.4866638,2.365628004,374.4866638,10
374.0212402,0.210921168,374.0212402,0.387012631,374.0212402,0.664884031,374.0212402,1.179869771,374.0212402,2.370370388,374.0212402,10
373.5557556,0.210763589,373.5557556,0.387271673,373.5557556,0.664839447,373.5557556,1.179852962,373.5557556,2.366858959,373.5557556,4.276282787
372.9350891,0.210669696,372.9350891,0.386677176,372.9350891,0.664187253,372.9350891,1.178717017,372.9350891,2.367450237,372.9350891,10
372.4695435,0.210705221,372.4695435,0.386634141,372.4695435,0.664304912,372.4695435,1.177394867,372.4695435,2.369633198,372.4695435,10
372.0039673,0.210962191,372.0039673,0.386956751,372.0039673,0.663798511,372.0039673,1.178626657,372.0039673,2.382235527,372.0039673,4.103372574
371.5383606,0.210997909,371.5383606,0.386463851,371.5383606,0.662580192,371.5383606,1.175162673,371.5383606,2.352792978,371.5383606,10
371.0726929,0.210730746,371.0726929,0.385853082,371.0726929,0.661940634,371.0726929,1.172911048,371.0726929,2.337046385,371.0726929,3.876337051
370.4517822,0.210661739,370.4517822,0.385627657,370.4517822,0.660261631,370.4517822,1.170131445,370.4517822,2.348145962,370.4517822,4.279996395
369.986084,0.210470438,369.986084,0.385018736,369.986084,0.658756614,369.986084,1.170122862,369.986084,2.337398767,369.986084,10
369.5203247,0.210301384,369.5203247,0.383914322,369.5203247,0.657685638,369.5203247,1.166147232,369.5203247,2.356230021,369.5203247,10
369.0545349,0.210281774,369.0545349,0.383242548,369.0545349,0.655875146,369.0545349,1.162703872,369.0545349,2.317272186,369.0545349,10
368.4334412,0.209587157,368.4334412,0.381749451,368.4334412,0.652579904,368.4334412,1.15680325,368.4334412,2.338845253,368.4334412,10
367.9675903,0.209303767,367.9675903,0.381105989,367.9675903,0.651040018,367.9675903,1.15593946,367.9675903,2.328477621,367.9675903,10
367.501709,0.208960578,367.501709,0.380087912,367.501709,0.649716198,367.501709,1.152432442,367.501709,2.310421705,367.501709,10
367.0357666,0.20843339,367.0357666,0.378741801,367.0357666,0.646744251,367.0357666,1.147426009,367.0357666,2.30213666,367.0357666,10
366.5698242,0.207976371,366.5698242,0.377440155,366.5698242,0.64461273,366.5698242,1.143951416,366.5698242,2.301113605,366.5698242,10
365.9484863,0.206619293,365.9484863,0.375004053,365.9484863,0.640091777,365.9484863,1.134236217,365.9484863,2.253113508,365.9484863,10
365.4824829,0.206317514,365.4824829,0.373612076,365.4824829,0.637209356,365.4824829,1.130117059,365.4824829,2.264926195,365.4824829,4.231616497
365.0164185,0.206032381,365.0164185,0.372844487,365.0164185,0.635639131,365.0164185,1.126721859,365.0164185,2.263098955,365.0164185,10
364.5503235,0.205160439,364.5503235,0.370727956,364.5503235,0.631347597,364.5503235,1.12114203,364.5503235,2.250649691,364.5503235,10
363.9288025,0.204393625,363.9288025,0.368928164,363.9288025,0.628665209,363.9288025,1.114760399,363.9288025,2.230679035,363.9288025,10
363.4626465,0.202931553,363.4626465,0.366004288,363.4626465,0.623370111,363.4626465,1.104388833,363.4626465,2.212638617,363.4626465,4.016824245
362.99646,0.202315524,362.99646,0.364584804,362.99646,0.620857835,362.99646,1.101119161,362.99646,2.191687822,362.99646,4.316604137
362.5302429,0.20184648,362.5302429,0.362889856,362.5302429,0.618281424,362.5302429,1.095806956,362.5302429,2.183349371,362.5302429,10
362.0639648,0.200594381,362.0639648,0.361136407,362.0639648,0.614377797,362.0639648,1.089134693,362.0639648,2.176378489,362.0639648,10
361.4422302,0.200120986,361.4422302,0.359606654,361.4422302,0.611553788,361.4422302,1.083699942,361.4422302,2.164526224,361.4422302,10
360.9759216,0.199013442,360.9759216,0.357039154,360.9759216,0.606541276,360.9759216,1.07445085,360.9759216,2.144674301,360.9759216,10
360.509552,0.198372394,360.509552,0.355628073,360.509552,0.603563488,360.509552,1.070218086,360.509552,2.145379066,360.509552,10
360.0431519,0.197591573,360.0431519,0.353812039,360.0431519,0.600286365,360.0431519,1.063492894,360.0431519,2.121807575,360.0431519,10
359.5767212,0.196050376,359.5767212,0.350968301,359.5767212,0.595034421,359.5767212,1.055582762,359.5767212,2.100660086,359.5767212,10
358.9547729,0.19491218,358.9547729,0.348276943,358.9547729,0.590381086,358.9547729,1.04772532,358.9547729,2.089320421,358.9547729,10
358.4882813,0.193535388,358.4882813,0.345326066,358.4882813,0.585570037,358.4882813,1.03836596,358.4882813,2.06710577,358.4882813,10
358.021759,0.192749068,358.021759,0.344176233,358.021759,0.58281374,358.021759,1.033688784,358.021759,2.060287237,358.021759,10
357.5551758,0.192292988,357.5551758,0.342975587,357.5551758,0.580537081,357.5551758,1.029069901,357.5551758,2.054725647,357.5551758,10
356.9330444,0.190875039,356.9330444,0.339201838,356.9330444,0.573768497,356.9330444,1.017382264,356.9330444,2.024650097,356.9330444,10
356.4664307,0.189876676,356.4664307,0.337669134,356.4664307,0.571140349,356.4664307,1.012725592,356.4664307,2.013667345,356.4664307,10
355.9997559,0.188293234,355.9997559,0.334349126,355.9997559,0.564828575,355.9997559,1.001724839,355.9997559,1.992658496,355.9997559,10
355.5330811,0.187348068,355.5330811,0.332451105,355.5330811,0.560950697,355.5330811,0.99508661,355.5330811,1.978726029,355.5330811,10
355.0663452,0.186340436,355.0663452,0.330245167,355.0663452,0.557440579,355.0663452,0.988901436,355.0663452,1.969244242,355.0663452,10
354.4440002,0.184566006,354.4440002,0.326543957,354.4440002,0.550308704,354.4440002,0.976841807,354.4440002,1.936563015,354.4440002,10
353.9772034,0.183743537,353.9772034,0.324966818,353.9772034,0.547241986,353.9772034,0.970677316,353.9772034,1.930122733,353.9772034,10
353.510376,0.181978658,353.510376,0.321435064,353.510376,0.541467369,353.510376,0.960100293,353.510376,1.904537201,353.510376,10
353.0435181,0.181151718,353.0435181,0.319588393,353.0435181,0.537721574,353.0435181,0.954313755,353.0435181,1.895740628,353.0435181,10
352.5766296,0.180034787,352.5766296,0.317107827,352.5766296,0.533591688,352.5766296,0.947140992,352.5766296,1.881143928,352.5766296,10
351.9540405,0.177657127,351.9540405,0.312601656,351.9540405,0.525132358,351.9540405,0.93258071,351.9540405,1.844750285,351.9540405,3.684207678
351.4870911,0.176908389,351.4870911,0.310834974,351.4870911,0.522586703,351.4870911,0.927362621,351.4870911,1.836566806,351.4870911,3.681273222
351.0201111,0.17483148,351.0201111,0.306665421,351.0201111,0.514995456,351.0201111,0.914506376,351.0201111,1.806306362,351.0201111,4.162464619
350.5530701,0.173904479,350.5530701,0.304385722,350.5530701,0.511034668,350.5530701,0.906942844,350.5530701,1.791617632,350.5530701,3.627659798
349.9303284,0.172030449,349.9303284,0.30111751,349.9303284,0.505259812,349.9303284,0.897227109,349.9303284,1.777044177,349.9303284,10
349.4632568,0.170558378,349.4632568,0.298318386,349.4632568,0.500060022,349.4632568,0.888907373,349.4632568,1.753147364,349.4632568,3.817488194
348.9961243,0.169901848,348.9961243,0.296241283,348.9961243,0.496601343,348.9961243,0.881759465,348.9961243,1.74072361,348.9961243,4.733722687
348.5289612,0.167560443,348.5289612,0.292294681,348.5289612,0.489539832,348.5289612,0.868825138,348.5289612,1.713903546,348.5289612,3.738180637
348.0617981,0.166772768,348.0617981,0.290211052,348.0617981,0.48580724,348.0617981,0.862763941,348.0617981,1.700196266,348.0617981,4.380603313
347.4388428,0.164762348,347.4388428,0.286629528,347.4388428,0.479382694,347.4388428,0.851376236,347.4388428,1.675645113,347.4388428,3.397475958
346.9715881,0.163796663,346.9715881,0.283994824,346.9715881,0.474866748,346.9715881,0.843319774,346.9715881,1.664255142,346.9715881,3.872019291
346.504303,0.162692502,346.504303,0.282109857,346.504303,0.471396297,346.504303,0.837570489,346.504303,1.649385571,346.504303,3.612962723
346.0369873,0.160706729,346.0369873,0.278075963,346.0369873,0.46383363,346.0369873,0.824471831,346.0369873,1.621199369,346.0369873,3.603452444
345.5696411,0.159675747,345.5696411,0.276221633,345.5696411,0.460315913,345.5696411,0.818007588,345.5696411,1.609932899,345.5696411,3.385655642
344.9464722,0.157853916,344.9464722,0.272759408,344.9464722,0.454318911,344.9464722,0.807272673,344.9464722,1.585490704,344.9464722,3.162692308
344.4790649,0.156521112,344.4790649,0.270268768,344.4790649,0.449435055,344.4790649,0.799067676,344.4790649,1.567692041,344.4790649,3.291616678
344.0116272,0.155699477,344.0116272,0.26846692,344.0116272,0.446113974,344.0116272,0.793323577,344.0116272,1.558444619,344.0116272,3.300035477
343.5441284,0.153907463,343.5441284,0.264671475,343.5441284,0.439231694,343.5441284,0.780964971,343.5441284,1.533439636,343.5441284,3.088126898
343.0766296,0.152907014,343.0766296,0.262331009,343.0766296,0.436162263,343.0766296,0.774782956,343.0766296,1.518117189,343.0766296,3.020112276
342.4532471,0.151253402,342.4532471,0.259416759,342.4532471,0.430446118,342.4532471,0.765659809,342.4532471,1.500695467,342.4532471,3.186366558
341.9856873,0.150055811,341.9856873,0.256977409,341.9856873,0.426181406,341.9856873,0.758046329,341.9856873,1.484302282,341.9856873,2.95817256
341.5180969,0.149329782,341.5180969,0.255351692,341.5180969,0.423254401,341.5180969,0.752795994,341.5180969,1.473085165,341.5180969,3.100409985
341.0504456,0.147665486,341.0504456,0.251616895,341.0504456,0.416251451,341.0504456,0.740070283,341.0504456,1.447991848,341.0504456,3.052312374
340.4269104,0.146388859,340.4269104,0.249152437,340.4269104,0.412227064,340.4269104,0.733598173,340.4269104,1.432896972,340.4269104,2.935750008
339.959198,0.144875258,339.959198,0.246388242,339.959198,0.407067537,339.959198,0.724123955,339.959198,1.414856076,339.959198,2.879519463
339.4914551,0.143423587,339.4914551,0.243734449,339.4914551,0.402257204,339.4914551,0.716876209,339.4914551,1.399941444,339.4914551,2.846841574
339.0237122,0.14275378,339.0237122,0.2424445,339.0237122,0.399678439,339.0237122,0.711387813,339.0237122,1.38857913,339.0237122,2.833863497
338.5559082,0.140960828,338.5559082,0.2388964,338.5559082,0.394079775,338.5559082,0.702108681,338.5559082,1.366035581,338.5559082,2.763656139
337.9321594,0.140210137,337.9321594,0.23675862,337.9321594,0.390359253,337.9321594,0.695517778,337.9321594,1.3545928,337.9321594,2.776209116
337.4642944,0.138788015,337.4642944,0.234458491,337.4642944,0.386357427,337.4642944,0.687342823,337.4642944,1.33950758,337.4642944,2.699481726
336.9964294,0.137529224,336.9964294,0.232130468,336.9964294,0.381506503,336.9964294,0.679935098,336.9964294,1.323863626,336.9964294,2.695614338
336.5285034,0.136780724,336.5285034,0.230643362,336.5285034,0.379353046,336.5285034,0.675409019,336.5285034,1.314318895,336.5285034,2.666582108
336.0605469,0.135281488,336.0605469,0.227365062,336.0605469,0.374012083,336.0605469,0.666377604,336.0605469,1.291613936,336.0605469,2.63312602
335.4365845,0.134226412,335.4365845,0.225563809,335.4365845,0.370286405,335.4365845,0.659440339,335.4365845,1.281966209,335.4365845,2.603134632
334.9685669,0.133010283,334.9685669,0.223224714,334.9685669,0.366194755,334.9685669,0.652657747,334.9685669,1.267853737,334.9685669,2.567863226
334.5005493,0.132039845,334.5005493,0.221181005,334.5005493,0.362565488,334.5005493,0.645757854,334.5005493,1.252312541,334.5005493,2.519131184
334.0324707,0.131455004,334.0324707,0.219674066,334.0324707,0.360316098,334.0324707,0.642083466,334.0324707,1.242997885,334.0324707,2.508828878
333.5643616,0.130324096,333.5643616,0.217534468,333.5643616,0.356124103,333.5643616,0.634106875,333.5643616,1.230012178,333.5643616,2.469877005
332.9401855,0.129311413,332.9401855,0.215770975,332.9401855,0.353032708,332.9401855,0.629607797,332.9401855,1.219480038,332.9401855,2.451809645
332.4720154,0.128566638,332.4720154,0.214188397,332.4720154,0.349727273,332.4720154,0.624044418,332.4720154,1.207731962,332.4720154,2.433174372
332.0038147,0.127571464,332.0038147,0.212449685,332.0038147,0.346676648,332.0038147,0.617748499,332.0038147,1.196051002,332.0038147,2.401577473
331.535614,0.126908362,331.535614,0.211302623,331.535614,0.344922423,331.535614,0.61541146,331.535614,1.190155149,331.535614,2.389670849
331.0673523,0.125727803,331.0673523,0.208837673,331.0673523,0.340955168,331.0673523,0.607688487,331.0673523,1.174999833,331.0673523,2.383563757
330.4429626,0.125080824,330.4429626,0.207516044,330.4429626,0.338275701,330.4429626,0.603395045,330.4429626,1.165855765,330.4429626,2.365689039
329.9746399,0.124202475,329.9746399,0.206090748,329.9746399,0.335650772,329.9746399,0.598860681,329.9746399,1.157181382,329.9746399,2.318599224
329.5063171,0.123633146,329.5063171,0.20481503,329.5063171,0.333512753,329.5063171,0.594737589,329.5063171,1.14892602,329.5063171,2.312164068
329.0379333,0.123328753,329.0379333,0.20387055,329.0379333,0.332102388,329.0379333,0.592834115,329.0379333,1.145111442,329.0379333,2.302938938
328.569519,0.12244457,328.569519,0.202400133,328.569519,0.329263777,328.569519,0.587924361,328.569519,1.134035707,328.569519,2.287154198
327.9449463,0.121849991,327.9449463,0.20157592,327.9449463,0.327587903,327.9449463,0.584953368,327.9449463,1.126937509,327.9449463,2.266518593
327.4764709,0.121338055,327.4764709,0.200555757,327.4764709,0.325531393,327.4764709,0.581341684,327.4764709,1.120273948,327.4764709,2.25569129
327.0079651,0.120805427,327.0079651,0.199589506,327.0079651,0.323971897,327.0079651,0.578297198,327.0079651,1.114608288,327.0079651,2.235432148
326.5394287,0.120709918,326.5394287,0.19889155,326.5394287,0.323039681,326.5394287,0.576283991,326.5394287,1.111251116,326.5394287,2.238263607
326.0708923,0.119928509,326.0708923,0.197873429,326.0708923,0.320961237,326.0708923,0.573363662,326.0708923,1.104628325,326.0708923,2.210716724
325.446106,0.119648725,325.446106,0.197001398,325.446106,0.319783688,325.446106,0.570714951,325.446106,1.098813772,325.446106,2.212514877
324.977478,0.11926122,324.977478,0.196230263,324.977478,0.31864655,324.977478,0.568460941,324.977478,1.094175935,324.977478,2.196561337
