is_2_5_7uM,,is_2_5_15uM1,,is_2_5_31uM,,is_2_5_62uM,,is_2_5_125uM,,is_2_5_250uM1,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
336.0605469,0.04970766231,336.0605469,0.04905662686,336.0605469,0.0485859327,336.0605469,0.06224403158,336.0605469,0.06038399413,336.0605469,0.06722674519,
335.4365845,0.04992598668,335.4365845,0.04912824556,335.4365845,0.04869645089,335.4365845,0.06294531375,335.4365845,0.06134631857,335.4365845,0.06893087924,
334.9685669,0.04990531132,334.9685669,0.04901414365,334.9685669,0.04878532887,334.9685669,0.06294701993,334.9685669,0.06173716858,334.9685669,0.07018643618,
334.5005493,0.04998973384,334.5005493,0.04916601628,334.5005493,0.04916523397,334.5005493,0.06340560317,334.5005493,0.0629382208,334.5005493,0.07188501954,
334.0324707,0.04999193922,334.0324707,0.04912488535,334.0324707,0.04910178483,334.0324707,0.06380990893,334.0324707,0.06319509447,334.0324707,0.07285657525,
333.5643616,0.05011481419,333.5643616,0.04929257184,333.5643616,0.0495496504,333.5643616,0.06444577873,333.5643616,0.06452997774,333.5643616,0.07475234568,
332.9401855,0.05013241991,332.9401855,0.04956865683,332.9401855,0.04993536696,332.9401855,0.06506368518,332.9401855,0.06598699093,332.9401855,0.07759490609,
332.4720154,0.05023740232,332.4720154,0.0498942472,332.4720154,0.05033586919,332.4720154,0.06589814276,332.4720154,0.0669311434,332.4720154,0.07946793735,
332.0038147,0.05048797652,332.0038147,0.0502249077,332.0038147,0.05085665733,332.0038147,0.06690891832,332.0038147,0.06942787021,332.0038147,0.08442144841,
331.535614,0.05046442524,331.535614,0.05023289844,331.535614,0.0512923263,331.535614,0.06772407889,331.535614,0.07132554054,331.535614,0.08731242269,
331.0673523,0.05081256852,331.0673523,0.05056128651,331.0673523,0.05222814903,331.0673523,0.06938397884,331.0673523,0.07413631678,331.0673523,0.09250947088,
330.4429626,0.05111835897,330.4429626,0.0514312163,330.4429626,0.05342713371,330.4429626,0.07187473029,330.4429626,0.07851332426,330.4429626,0.1012371704,
329.9746399,0.05128510296,329.9746399,0.05188951641,329.9746399,0.05441633612,329.9746399,0.07360588759,329.9746399,0.08232229203,329.9746399,0.1069411039,
329.5063171,0.05187087506,329.5063171,0.05295212194,329.5063171,0.0562784262,329.5063171,0.07682329416,329.5063171,0.08840804547,329.5063171,0.1182948425,
329.0379333,0.05226616189,329.0379333,0.05374930426,329.0379333,0.05766874552,329.0379333,0.07947605103,329.0379333,0.09295294434,329.0379333,0.1273597032,
328.569519,0.05290665105,328.569519,0.0547690168,328.569519,0.06002197415,328.569519,0.08350272477,328.569519,0.1012362912,328.569519,0.1411870271,
327.9449463,0.05378205702,327.9449463,0.05658319592,327.9449463,0.06365091354,327.9449463,0.08950714022,327.9449463,0.1123071164,327.9449463,0.1613919437,
327.4764709,0.05450507626,327.4764709,0.05796931684,327.4764709,0.06584026664,327.4764709,0.09365661442,327.4764709,0.1214577705,327.4764709,0.1787500232,
327.0079651,0.05596942082,327.0079651,0.06052350253,327.0079651,0.07060198486,327.0079651,0.1028382778,327.0079651,0.1368025988,327.0079651,0.2057291269,
326.5394287,0.05702264607,326.5394287,0.06219381467,326.5394287,0.07381986827,326.5394287,0.1088479906,326.5394287,0.1478013098,326.5394287,0.2257320732,
326.0708923,0.05908229947,326.0708923,0.06592911482,326.0708923,0.08026403934,326.0708923,0.119674705,326.0708923,0.1691292524,326.0708923,0.2649378181,
325.446106,0.06189379841,325.446106,0.07088939846,325.446106,0.09023031592,325.446106,0.1381588429,325.446106,0.2009128034,325.446106,0.3216164708,
324.977478,0.06368019432,324.977478,0.07443545014,324.977478,0.09710710496,324.977478,0.1495053917,324.977478,0.2259019613,324.977478,0.3603497148,
324.5088196,0.06740861386,324.5088196,0.08089712262,324.5088196,0.1082997248,324.5088196,0.1702264249,324.5088196,0.2643009126,324.5088196,0.4343583286,
324.0401306,0.06996328384,324.0401306,0.08587581664,324.0401306,0.1171053052,324.0401306,0.1844177544,324.0401306,0.289794594,324.0401306,0.4855079651,
323.5714417,0.07416824996,323.5714417,0.09342884272,323.5714417,0.1313922256,323.5714417,0.2114867568,323.5714417,0.3370886147,323.5714417,0.5615754128,
322.9464417,0.08034594357,322.9464417,0.1040852368,322.9464417,0.1511870325,322.9464417,0.2448940575,322.9464417,0.40319857,322.9464417,0.6774065495,
322.4776917,0.08438805491,322.4776917,0.1119941026,322.4776917,0.1640804857,322.4776917,0.2708843648,322.4776917,0.4532762468,322.4776917,0.7677866817,
322.0088806,0.09243208915,322.0088806,0.1262016296,322.0088806,0.1927527487,322.0088806,0.315651238,322.0088806,0.5365934372,322.0088806,0.9340652823,
321.5400391,0.09709250927,321.5400391,0.1351101696,321.5400391,0.2092706561,321.5400391,0.3486581445,321.5400391,0.5987391472,321.5400391,1.016086817,
321.0711975,0.1054886281,321.0711975,0.1509230882,321.0711975,0.238743335,321.0711975,0.4023789465,321.0711975,0.7048959136,321.0711975,1.190314651,
320.4460144,0.1164128557,320.4460144,0.1731443256,320.4460144,0.2769499421,320.4460144,0.4713122845,320.4460144,0.8263891935,320.4460144,1.421720028,
319.9770813,0.1234469935,319.9770813,0.1851828396,319.9770813,0.3033520281,319.9770813,0.5140684843,319.9770813,0.9066554308,319.9770813,1.578810692,
319.5081482,0.1346069425,319.5081482,0.2054320425,319.5081482,0.3381423652,319.5081482,0.5850205421,319.5081482,1.033624768,319.5081482,1.803447604,
319.0391541,0.1421116889,319.0391541,0.2183480859,319.0391541,0.3615220487,319.0391541,0.6274244189,319.0391541,1.117763042,319.0391541,1.931627035,
318.5701599,0.1518363357,318.5701599,0.2354641259,318.5701599,0.3967226148,318.5701599,0.6898618937,318.5701599,1.245775938,318.5701599,2.140762806,
317.9447937,0.1638950408,317.9447937,0.2566382587,317.9447937,0.4377659857,317.9447937,0.7645482421,317.9447937,1.389180422,317.9447937,2.378761053,
317.475708,0.1682831943,317.475708,0.2688952982,317.475708,0.4594854414,317.475708,0.8054716587,317.475708,1.469312549,317.475708,2.506066561,
317.0066223,0.1792692691,317.0066223,0.2885500193,317.0066223,0.4964658618,317.0066223,0.8670654297,317.0066223,1.607043147,317.0066223,2.620356083,
316.5375061,0.1845591217,316.5375061,0.2976965308,316.5375061,0.5142276287,316.5375061,0.9094742537,316.5375061,1.675696015,316.5375061,2.76426506,
316.0683594,0.1919645071,316.0683594,0.3128234446,316.0683594,0.5420001745,316.0683594,0.9656077027,316.0683594,1.7918998,316.0683594,2.890002012,
315.4427795,0.1992340833,315.4427795,0.3262088001,315.4427795,0.5697619319,315.4427795,1.014191389,315.4427795,1.886775494,315.4427795,2.92340064,
314.9735413,0.2027484924,314.9735413,0.3327512145,314.9735413,0.5826438665,314.9735413,1.038815618,314.9735413,1.929195881,314.9735413,3.064119577,
314.504303,0.208421886,314.504303,0.3452466726,314.504303,0.6031401157,314.504303,1.078400373,314.504303,2.018373728,314.504303,3.086402178,
314.0350342,0.2120532542,314.0350342,0.3507677317,314.0350342,0.6184366345,314.0350342,1.107630014,314.0350342,2.074354887,314.0350342,3.132904053,
313.5657349,0.2168899626,313.5657349,0.3596873581,313.5657349,0.6339687109,313.5657349,1.138713598,313.5657349,2.122286558,313.5657349,2.955864668,
312.9399719,0.2222261876,312.9399719,0.3692710996,312.9399719,0.6516941786,312.9399719,1.17340517,312.9399719,2.186417341,312.9399719,3.035551071,
312.4706116,0.2252740115,312.4706116,0.3745754659,312.4706116,0.6619913578,312.4706116,1.192121863,312.4706116,2.21767354,312.4706116,3.154798508,
312.0012207,0.2289960086,312.0012207,0.3828053474,312.0012207,0.6762520671,312.0012207,1.225388408,312.0012207,2.295164108,312.0012207,3.308115482,
311.5318298,0.2320383638,311.5318298,0.3877488375,311.5318298,0.6863790751,311.5318298,1.240641475,311.5318298,2.313938379,311.5318298,3.317637205,
311.0623779,0.236272648,311.0623779,0.3939086199,311.0623779,0.6989182234,311.0623779,1.264997482,311.0623779,2.371864557,311.0623779,3.248901606,
310.4364014,0.2410556823,310.4364014,0.4018773437,310.4364014,0.7125142217,310.4364014,1.293305278,310.4364014,2.41396904,310.4364014,3.278681755,
309.9669189,0.2429699451,309.9669189,0.4055590034,309.9669189,0.7203906775,309.9669189,1.307493925,309.9669189,2.441043377,309.9669189,3.507426977,
309.4973755,0.2461698204,309.4973755,0.4112788439,309.4973755,0.7304080129,309.4973755,1.327207685,309.4973755,2.480454683,309.4973755,3.292602539,
309.027832,0.2484008223,309.027832,0.415162921,309.027832,0.7369094491,309.027832,1.335695863,309.027832,2.467561245,309.027832,3.098031521,
308.5582275,0.2513570786,308.5582275,0.4188777506,308.5582275,0.7438837886,308.5582275,1.350130558,308.5582275,2.482000351,308.5582275,3.141437769,
307.9320984,0.2540506721,307.9320984,0.4227193296,307.9320984,0.7511308789,307.9320984,1.359421849,307.9320984,2.395792961,307.9320984,2.824276209,
307.4624329,0.2554272413,307.4624329,0.4246545136,307.4624329,0.7536676526,307.4624329,1.357792497,307.4624329,2.312721491,307.4624329,2.636814833,
306.9927673,0.2576867938,306.9927673,0.4282857478,306.9927673,0.759866178,306.9927673,1.365936279,306.9927673,2.288740158,306.9927673,2.516379118,
306.5230713,0.2594222128,306.5230713,0.4311469197,306.5230713,0.7650865912,306.5230713,1.378185153,306.5230713,2.315486193,306.5230713,2.543416023,
306.0533447,0.2621232867,306.0533447,0.4350970685,306.0533447,0.772526443,306.0533447,1.39603579,306.0533447,2.354621649,306.0533447,2.619811535,
305.427002,0.2650248408,305.427002,0.439376086,305.427002,0.7804237604,305.427002,1.410909772,305.427002,2.390421867,305.427002,2.636387825,
304.9572144,0.2669261992,304.9572144,0.4421258569,304.9572144,0.7854889631,304.9572144,1.420918941,304.9572144,2.395535231,304.9572144,2.720798492,
304.4873962,0.269831866,304.4873962,0.446045965,304.4873962,0.7937914729,304.4873962,1.438597679,304.4873962,2.48897624,304.4873962,2.78325057,
304.0175476,0.2712171972,304.0175476,0.4477960765,304.0175476,0.797488153,304.0175476,1.450333714,304.0175476,2.559651136,304.0175476,2.947182417,
303.547699,0.2730885744,303.547699,0.4498740137,303.547699,0.8018104434,303.547699,1.462996006,303.547699,2.643663168,303.547699,3.162968874,
303.0777893,0.2739895582,303.0777893,0.4509803653,303.0777893,0.8040649891,303.0777893,1.467794657,303.0777893,2.704684496,303.0777893,3.217366695,
302.4512329,0.2749793828,302.4512329,0.4514700472,302.4512329,0.8052758574,302.4512329,1.471926332,302.4512329,2.685962439,302.4512329,3.306189299,
301.9812927,0.275772959,301.9812927,0.4517028034,301.9812927,0.8054919243,301.9812927,1.473499775,301.9812927,2.703771591,301.9812927,3.239501953,
301.5112915,0.2761184871,301.5112915,0.4513091147,301.5112915,0.8052082062,301.5112915,1.472131729,301.5112915,2.719054937,301.5112915,3.365190744,
301.0412903,0.2767335474,301.0412903,0.4510191977,301.0412903,0.804792285,301.0412903,1.471548319,301.0412903,2.71976757,301.0412903,3.395654678,
300.5712585,0.2771131396,300.5712585,0.4507379532,300.5712585,0.8044126034,300.5712585,1.472194552,300.5712585,2.750072479,300.5712585,3.447446823,
299.944519,0.2780193686,299.944519,0.4508511424,299.944519,0.8049663305,299.944519,1.472289205,299.944519,2.73425889,299.944519,3.402780294,
299.4744263,0.279098779,299.4744263,0.4515612423,299.4744263,0.8062826991,299.4744263,1.477309346,299.4744263,2.750359058,299.4744263,3.37441206,
299.004303,0.2799968421,299.004303,0.452075243,299.004303,0.8074099422,299.004303,1.479357123,299.004303,2.74612093,299.004303,3.527287722,
298.5341492,0.2808916271,298.5341492,0.4532231092,298.5341492,0.8097961545,298.5341492,1.484317064,298.5341492,2.768221617,298.5341492,3.43169117,
298.0639648,0.2822524309,298.0639648,0.4538060129,298.0639648,0.8109670877,298.0639648,1.485011697,298.0639648,2.778809547,298.0639648,3.459188461,
297.4370422,0.2837106287,297.4370422,0.454723537,297.4370422,0.8123899698,297.4370422,1.486330509,297.4370422,2.71393466,297.4370422,3.337415695,
296.9668274,0.2841199934,296.9668274,0.4541036189,296.9668274,0.812099576,296.9668274,1.488585711,296.9668274,2.744427681,296.9668274,3.458362103,
296.4965515,0.2842489481,296.4965515,0.453478843,296.4965515,0.8105322719,296.4965515,1.485387206,296.4965515,2.753748417,296.4965515,3.497789621,
296.0262756,0.2836185396,296.0262756,0.4510082304,296.0262756,0.806009829,296.0262756,1.47563231,296.0262756,2.72982049,296.0262756,3.365276575,
295.5559692,0.282858938,295.5559692,0.4477884471,295.5559692,0.8001687527,295.5559692,1.465820193,295.5559692,2.741556406,295.5559692,3.614266872,
294.928833,0.2814683616,294.928833,0.4434901178,294.928833,0.7923603058,294.928833,1.449394107,294.928833,2.702763796,294.928833,3.559385061,
294.4584656,0.2799236476,294.4584656,0.4381145537,294.4584656,0.7817339301,294.4584656,1.432163596,294.4584656,2.664526463,294.4584656,3.393219233,
293.9880981,0.2783414423,293.9880981,0.4342031181,293.9880981,0.7746240497,293.9880981,1.417069077,293.9880981,2.64466095,293.9880981,3.396488428,
293.5176697,0.2761691213,293.5176697,0.4288152456,293.5176697,0.763397634,293.5176697,1.397479177,293.5176697,2.60240078,293.5176697,3.332282066,
293.0472107,0.2744015455,293.0472107,0.4236364067,293.0472107,0.7532442212,293.0472107,1.380704284,293.0472107,2.595327854,293.0472107,3.378089428,
292.5767517,0.2732657194,292.5767517,0.4210222363,292.5767517,0.7478550673,292.5767517,1.369394183,292.5767517,2.541463375,292.5767517,3.540390968,
291.9494324,0.2707093656,291.9494324,0.4135045409,291.9494324,0.7335372567,291.9494324,1.344362855,291.9494324,2.532074928,291.9494324,3.372494459,
291.4788818,0.2696540356,291.4788818,0.4105432332,291.4788818,0.729455471,291.4788818,1.332582235,291.4788818,2.511296034,291.4788818,3.655157328,
291.0083313,0.268682301,291.0083313,0.4069985747,291.0083313,0.722452879,291.0083313,1.320947647,291.0083313,2.480934858,291.0083313,3.440445185,
290.5377502,0.2679808736,290.5377502,0.4040311277,290.5377502,0.7160218954,290.5377502,1.308437824,290.5377502,2.452071428,290.5377502,3.49096036,
290.0671387,0.267424345,290.0671387,0.4017275572,290.0671387,0.7122930884,290.0671387,1.301006913,290.0671387,2.436855793,290.0671387,3.47040844,
289.4396362,0.265448451,289.4396362,0.39568609,289.4396362,0.7009605765,289.4396362,1.279568553,289.4396362,2.405233145,289.4396362,3.341985941,
288.9689636,0.2645492852,288.9689636,0.393175751,288.9689636,0.6959905028,288.9689636,1.27110374,288.9689636,2.388903379,288.9689636,3.368371964,
288.498291,0.2634083033,288.498291,0.3895293176,288.498291,0.6884649992,288.498291,1.25774014,288.498291,2.382832289,288.498291,3.312138081,
288.0275879,0.2623315156,288.0275879,0.3862647414,288.0275879,0.6828958392,288.0275879,1.246434808,288.0275879,2.345477819,288.0275879,3.422362804,
287.5568237,0.2618990242,287.5568237,0.3844311237,287.5568237,0.6799027324,287.5568237,1.240866661,287.5568237,2.342238903,287.5568237,3.612568617,
286.9291382,0.2606460452,286.9291382,0.3805541098,286.9291382,0.6721878052,286.9291382,1.225569963,286.9291382,2.311683178,286.9291382,3.38623476,
286.4583435,0.2606512308,286.4583435,0.3789096475,286.4583435,0.6690934896,286.4583435,1.220755696,286.4583435,2.306539059,286.4583435,3.394047737,
285.9875183,0.2600759864,285.9875183,0.3768866062,285.9875183,0.6654474139,285.9875183,1.213398814,285.9875183,2.294970036,285.9875183,3.462288857,
285.5166931,0.2598823905,285.5166931,0.3753868341,285.5166931,0.6621054411,285.5166931,1.205667377,285.5166931,2.284981966,285.5166931,3.436117649,
285.0458069,0.2599953413,285.0458069,0.374507606,285.0458069,0.6606667042,285.0458069,1.20375514,285.0458069,2.276544571,285.0458069,3.41637826,
284.5749207,0.2597891986,284.5749207,0.3728089035,284.5749207,0.6573697925,284.5749207,1.198235989,284.5749207,2.257399559,284.5749207,3.331305027,
283.9470215,0.2597934902,283.9470215,0.3716142476,283.9470215,0.6552177668,283.9470215,1.193673134,283.9470215,2.250334978,283.9470215,3.321617603,
283.4760742,0.2597920895,283.4760742,0.3706927598,283.4760742,0.6534104347,283.4760742,1.189752817,283.4760742,2.253503323,283.4760742,3.411076546,
283.0050964,0.2597411275,283.0050964,0.3700534999,283.0050964,0.6525980234,283.0050964,1.188737154,283.0050964,2.251938581,283.0050964,3.461884975,
282.5340881,0.2598832846,282.5340881,0.3700000346,282.5340881,0.6522446275,282.5340881,1.18806231,282.5340881,2.249965429,282.5340881,3.460067987,
282.0630493,0.26069507,282.0630493,0.369959116,282.0630493,0.6521286368,282.0630493,1.18840766,282.0630493,2.242727041,282.0630493,3.402053595,
281.4349976,0.2609766424,281.4349976,0.370218277,281.4349976,0.6524204612,281.4349976,1.189252257,281.4349976,2.244211674,281.4349976,3.493793488,
280.9638977,0.2617441118,280.9638977,0.3706944287,280.9638977,0.6533678174,280.9638977,1.190936685,280.9638977,2.247160912,280.9638977,3.350394487,
280.4927979,0.2623120248,280.4927979,0.3711682558,280.4927979,0.6544395089,280.4927979,1.192805529,280.4927979,2.25528264,280.4927979,3.528347015,
280.0216675,0.2626147568,280.0216675,0.3714261651,280.0216675,0.6552696824,280.0216675,1.194286585,280.0216675,2.244729996,280.0216675,3.34855938,
279.5505066,0.2634952068,279.5505066,0.3723889291,279.5505066,0.657227397,279.5505066,1.198832154,279.5505066,2.255276918,279.5505066,3.29841876,
278.9222717,0.264077872,278.9222717,0.3728821874,278.9222717,0.6583764553,278.9222717,1.202035666,278.9222717,2.271047115,278.9222717,3.285289526,
278.4510498,0.2642083466,278.4510498,0.3732690215,278.4510498,0.6593264937,278.4510498,1.204766989,278.4510498,2.283377171,278.4510498,3.271071672,
277.9798279,0.2645188272,277.9798279,0.3735586405,277.9798279,0.6599397063,277.9798279,1.205709696,277.9798279,2.281733751,277.9798279,3.3769629,
277.5085449,0.2644953132,277.5085449,0.3736175597,277.5085449,0.6600265503,277.5085449,1.207584739,277.5085449,2.288035393,277.5085449,3.432315111,
277.037262,0.2645930648,277.037262,0.3735553324,277.037262,0.6602802873,277.037262,1.208995104,277.037262,2.288218021,277.037262,3.517431259,
276.5659485,0.2645736933,276.5659485,0.3733852506,276.5659485,0.6602436304,276.5659485,1.208060622,276.5659485,2.293235064,276.5659485,3.334150314,
275.9375,0.2646043003,275.9375,0.3730458319,275.9375,0.6595751047,275.9375,1.208934665,275.9375,2.281032324,275.9375,3.28706193,
275.466156,0.2642760873,275.466156,0.3725892305,275.466156,0.6584944129,275.466156,1.206714869,275.466156,2.280007839,275.466156,3.527871609,
274.994751,0.2640724778,274.994751,0.3723702729,274.994751,0.6582898498,274.994751,1.20650351,274.994751,2.286232471,274.994751,3.333370686,
274.5233459,0.2633188665,274.5233459,0.3710674942,274.5233459,0.6561983228,274.5233459,1.203880906,274.5233459,2.284550667,274.5233459,3.631075621,
274.0519104,0.2628345191,274.0519104,0.3701203763,274.0519104,0.6549413204,274.0519104,1.202315569,274.0519104,2.281414032,274.0519104,3.415453196,
273.4232788,0.2619093955,273.4232788,0.3687265217,273.4232788,0.6524641514,273.4232788,1.198548675,273.4232788,2.265167236,273.4232788,3.483196497,
272.9518127,0.2608934045,272.9518127,0.3673473597,272.9518127,0.6496005654,272.9518127,1.194326282,272.9518127,2.277632475,272.9518127,3.579871655,
272.4802856,0.2605823278,272.4802856,0.3666183352,272.4802856,0.6481330395,272.4802856,1.191429377,272.4802856,2.241837263,272.4802856,3.184201479,
272.0087585,0.2595538199,272.0087585,0.3648757637,272.0087585,0.6446343064,272.0087585,1.18459332,272.0087585,2.233206511,272.0087585,3.261425257,
271.5371704,0.2582474351,271.5371704,0.3634974658,271.5371704,0.6427163482,271.5371704,1.182322621,271.5371704,2.242717266,271.5371704,3.521620274,
271.0655823,0.2574141622,271.0655823,0.3622870147,271.0655823,0.6397087574,271.0655823,1.177610636,271.0655823,2.24100399,271.0655823,3.481956482,
270.4367676,0.2550774813,270.4367676,0.3586345315,270.4367676,0.6333785653,270.4367676,1.165425539,270.4367676,2.208260775,270.4367676,3.338646173,
269.9651489,0.2541805506,269.9651489,0.3572027683,269.9651489,0.6305586696,269.9651489,1.160978675,269.9651489,2.193519354,269.9651489,3.446578741,
269.4934692,0.2519648671,269.4934692,0.3537211418,269.4934692,0.6242812872,269.4934692,1.150534272,269.4934692,2.19258523,269.4934692,3.518837929,
269.0217896,0.2506290376,269.0217896,0.3515800834,269.0217896,0.6200196743,269.0217896,1.143302679,269.0217896,2.174451828,269.0217896,3.276180267,
268.5500793,0.2493214607,268.5500793,0.3491894901,268.5500793,0.6167917252,268.5500793,1.135499835,268.5500793,2.154575586,268.5500793,3.455013752,
268.0783386,0.2471601665,268.0783386,0.3461880684,268.0783386,0.6107903123,268.0783386,1.126375675,268.0783386,2.139580488,268.0783386,3.29329896,
267.4493408,0.2456277311,267.4493408,0.3442260027,267.4493408,0.606533587,267.4493408,1.119590998,267.4493408,2.122910261,267.4493408,3.515311003,
266.9775391,0.2434721738,266.9775391,0.3405891657,266.9775391,0.600165844,266.9775391,1.10672915,266.9775391,2.105262518,266.9775391,3.471109152,
266.5057373,0.2420642525,266.5057373,0.3386991322,266.5057373,0.5967975259,266.5057373,1.100602508,266.5057373,2.096233845,266.5057373,3.43955946,
266.033905,0.240677014,266.033905,0.3365989327,266.033905,0.593123138,266.033905,1.09438777,266.033905,2.080053806,266.033905,3.293463707,
265.5620422,0.2380298823,265.5620422,0.3337688148,265.5620422,0.5875577331,265.5620422,1.084758043,265.5620422,2.057876587,265.5620422,3.172614098,
264.9328613,0.2363915741,264.9328613,0.3315600455,264.9328613,0.5840522051,264.9328613,1.077027202,264.9328613,2.044730425,264.9328613,3.142773151,
264.4609375,0.2338729799,264.4609375,0.3286236525,264.4609375,0.5795035362,264.4609375,1.071543455,264.4609375,2.041628122,264.4609375,3.332264185,
263.9890137,0.2327116877,263.9890137,0.3274798691,263.9890137,0.5779588223,263.9890137,1.069139242,263.9890137,2.031213999,263.9890137,3.245347977,
263.5170593,0.2317565829,263.5170593,0.3269411027,263.5170593,0.5774837136,263.5170593,1.067481995,263.5170593,2.0335958,263.5170593,3.300004959,
263.0450745,0.2308185399,263.0450745,0.3267712295,263.0450745,0.5777821541,263.0450745,1.068708658,263.0450745,2.037213087,263.0450745,3.306800127,
262.5730896,0.2303389907,262.5730896,0.327067256,262.5730896,0.5788030624,262.5730896,1.070957661,262.5730896,2.043859482,262.5730896,3.407139063,
261.9436951,0.2307774872,261.9436951,0.3299475312,261.9436951,0.5848775506,261.9436951,1.080800414,261.9436951,2.052660227,261.9436951,3.209557772,
261.4716492,0.2314169258,261.4716492,0.332031846,261.4716492,0.5890762806,261.4716492,1.089334607,261.4716492,2.070783615,261.4716492,3.266873121,
260.9995728,0.2322514802,260.9995728,0.3344956636,260.9995728,0.5940494537,260.9995728,1.098860741,260.9995728,2.092881918,260.9995728,3.373004436,
260.5274658,0.2339562327,260.5274658,0.3385059536,260.5274658,0.6021971703,260.5274658,1.11345017,260.5274658,2.116724253,260.5274658,3.310992956,
260.0553589,0.2353251725,260.0553589,0.3417349756,260.0553589,0.608103931,260.0553589,1.124393225,260.0553589,2.137531042,260.0553589,3.362720251,
259.4258118,0.2390299141,259.4258118,0.3504061103,259.4258118,0.6247799993,259.4258118,1.154117703,259.4258118,2.183188438,259.4258118,3.226288795,
258.9536438,0.2410852611,258.9536438,0.3554007411,258.9536438,0.6355138421,258.9536438,1.173687458,258.9536438,2.23301363,258.9536438,3.469017506,
258.4814453,0.2434743047,258.4814453,0.3612526655,258.4814453,0.6476263404,258.4814453,1.195403576,258.4814453,2.261342525,258.4814453,3.413851738,
258.0092163,0.2467256933,258.0092163,0.3687120378,258.0092163,0.6611650586,258.0092163,1.221229196,258.0092163,2.312207699,258.0092163,3.408574343,
257.5369873,0.2488428056,257.5369873,0.3734109402,257.5369873,0.6688495278,257.5369873,1.236140251,257.5369873,2.33099699,257.5369873,3.421383858,
257.0646973,0.2512650192,257.0646973,0.3797302842,257.0646973,0.6840241551,257.0646973,1.26162827,257.0646973,2.412661791,257.0646973,3.408808231,
256.4349976,0.2559582591,256.4349976,0.3897032142,256.4349976,0.7009832859,256.4349976,1.294565916,256.4349976,2.437107563,256.4349976,3.157786846,
255.962677,0.2580273151,255.962677,0.3943142891,255.962677,0.7106091976,255.962677,1.310972095,255.962677,2.451930761,255.962677,3.562444925,
255.4903412,0.261043191,255.4903412,0.4014232159,255.4903412,0.7243326902,255.4903412,1.33348,255.4903412,2.493467808,255.4903412,3.304368973,
255.0179749,0.2624773085,255.0179749,0.4047897458,255.0179749,0.7308536172,255.0179749,1.345321774,255.0179749,2.50325942,255.0179749,3.422592163,
254.5455933,0.2644636929,254.5455933,0.4095886946,254.5455933,0.7401160598,254.5455933,1.363265872,254.5455933,2.538127899,254.5455933,3.352174997,
254.0731812,0.2661924064,254.0731812,0.4129585326,254.0731812,0.7468553782,254.0731812,1.376539469,254.0731812,2.594074011,254.0731812,3.487144709,
253.4432831,0.2670272291,253.4432831,0.4154097736,253.4432831,0.7516057491,253.4432831,1.385838389,253.4432831,2.601226568,253.4432831,3.365412474,
252.9708252,0.2673886418,252.9708252,0.4168148339,252.9708252,0.7545381784,252.9708252,1.391590953,252.9708252,2.631330252,252.9708252,3.544201851,
252.4983368,0.2674789727,252.4983368,0.4171436727,252.4983368,0.754940331,252.4983368,1.391561031,252.4983368,2.621489763,252.4983368,3.457983017,
252.0258331,0.2679940164,252.0258331,0.4174155593,252.0258331,0.7555693388,252.0258331,1.393713355,252.0258331,2.606604576,252.0258331,3.43980217,
251.5533142,0.2678070664,251.5533142,0.4169227481,251.5533142,0.7542944551,251.5533142,1.390108705,251.5533142,2.599792004,251.5533142,3.398738384,
250.9232483,0.2673346996,250.9232483,0.4160119295,250.9232483,0.7521344423,250.9232483,1.385188818,250.9232483,2.604128361,250.9232483,3.491861582,
250.4506836,0.2668598592,250.4506836,0.4138668478,250.4506836,0.7475116253,250.4506836,1.37663126,250.4506836,2.552001238,250.4506836,3.193835497,
249.9782104,0.2664329708,249.9782104,0.4128258228,249.9782104,0.7449449897,249.9782104,1.369024158,249.9782104,2.54217124,249.9782104,3.226890564,
249.5084229,0.2655900419,249.5084229,0.4106089771,249.5084229,0.740372777,249.5084229,1.363130212,249.5084229,2.532097101,249.5084229,3.300400019,
249.0386047,0.2648865581,249.0386047,0.40822047,249.0386047,0.7361475229,249.0386047,1.354356408,249.0386047,2.525224209,249.0386047,3.375448465,
248.5687561,0.2645222843,248.5687561,0.4071169496,248.5687561,0.7327533364,248.5687561,1.348916054,248.5687561,2.535246849,248.5687561,3.467683077,
247.942276,0.2637831569,247.942276,0.4039741755,247.942276,0.7263706923,247.942276,1.336706758,247.942276,2.515987873,247.942276,3.616877317,
247.4723816,0.2636319697,247.4723816,0.4031648338,247.4723816,0.7242182493,247.4723816,1.332650661,247.4723816,2.508895636,247.4723816,3.544713259,
247.0024719,0.2638697028,247.0024719,0.4019036293,247.0024719,0.7209543586,247.0024719,1.326636672,247.0024719,2.481777668,247.0024719,3.408442497,
246.5325317,0.2642482519,246.5325317,0.40079844,246.5325317,0.7176861763,246.5325317,1.319564342,246.5325317,2.464148998,246.5325317,3.327864885,
246.0625763,0.2639899552,246.0625763,0.3999241889,246.0625763,0.7152502537,246.0625763,1.316289544,246.0625763,2.475034714,246.0625763,3.535757542,
245.4359436,0.2662025988,245.4359436,0.4003537297,245.4359436,0.7143261433,245.4359436,1.312094092,245.4359436,2.461712599,245.4359436,3.486726761,
244.9659424,0.2680208981,244.9659424,0.4015003145,244.9659424,0.7154259086,244.9659424,1.313585043,244.9659424,2.467676878,244.9659424,3.502457857,
