is_2_3_31uM,,is_2_3_15uM,,is_2_3_62uM,,is_2_3_125uM,,is_2_3_250uM1,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
495.0414734,0.0259499345,495.0414734,0.02533196844,495.0414734,0.02547693439,495.0414734,0.02540255152,495.0414734,0.0256526228,
494.434021,0.02563982457,494.434021,0.02538817003,494.434021,0.02547152713,494.434021,0.02553878352,494.434021,0.02577195689,
493.9783936,0.02575877123,493.9783936,0.02515314519,493.9783936,0.02526024356,493.9783936,0.02514006197,493.9783936,0.02538141981,
493.5227051,0.02556244843,493.5227051,0.02509985305,493.5227051,0.02525503002,493.5227051,0.02518726885,493.5227051,0.02558087185,
493.0669861,0.0256519895,493.0669861,0.02503853291,493.0669861,0.02519377135,493.0669861,0.02498840727,493.0669861,0.02529377118,
492.4592896,0.02544226684,492.4592896,0.02512259036,492.4592896,0.02497009188,492.4592896,0.02489121817,492.4592896,0.02518312633,
492.003479,0.02531468123,492.003479,0.0248317644,492.003479,0.02504730783,492.003479,0.02518326417,492.003479,0.02533238009,
491.5476074,0.02552017011,491.5476074,0.02517591231,491.5476074,0.02510572225,491.5476074,0.02522183396,491.5476074,0.02529624104,
490.9397278,0.0254544802,490.9397278,0.02488650382,490.9397278,0.02507936582,490.9397278,0.02497845516,490.9397278,0.02519157529,
490.4837646,0.02535158768,490.4837646,0.02473762259,490.4837646,0.0250368882,490.4837646,0.02497930452,490.4837646,0.02515701391,
490.0277405,0.02497960627,490.0277405,0.02443722263,490.0277405,0.0248823911,490.0277405,0.02463366836,490.0277405,0.0247798264,
489.5717163,0.02483124286,489.5717163,0.02438552491,489.5717163,0.02450924926,489.5717163,0.02437898144,489.5717163,0.02472241409,
488.963562,0.02471419424,488.963562,0.02418185771,488.963562,0.02449687012,488.963562,0.02436750941,488.963562,0.02454786934,
488.5074158,0.02480282076,488.5074158,0.02413199656,488.5074158,0.02430588007,488.5074158,0.02434930205,488.5074158,0.02451527491,
488.051239,0.02457665838,488.051239,0.02399820089,488.051239,0.02409842052,488.051239,0.02389827929,488.051239,0.02421262115,
487.4429016,0.02438577078,487.4429016,0.02393047139,487.4429016,0.02420637943,487.4429016,0.02393203042,487.4429016,0.02411713637,
486.9866333,0.02448928356,486.9866333,0.02373035252,486.9866333,0.0240394026,486.9866333,0.02392751724,486.9866333,0.02397300676,
486.530304,0.02417534404,486.530304,0.02365553007,486.530304,0.02392439917,486.530304,0.02364686504,486.530304,0.02387240529,
486.0739136,0.02391075157,486.0739136,0.02335626073,486.0739136,0.02361980453,486.0739136,0.02351333015,486.0739136,0.02359741926,
485.4653625,0.02353699505,485.4653625,0.02299880981,485.4653625,0.0232327804,485.4653625,0.02307829633,485.4653625,0.02351190895,
485.0088806,0.02345359884,485.0088806,0.02308274619,485.0088806,0.02323925309,485.0088806,0.02309254743,485.0088806,0.02350759134,
484.5523682,0.02344015613,484.5523682,0.02294321731,484.5523682,0.02310947329,484.5523682,0.02306956239,484.5523682,0.02336093038,
483.943634,0.0234299656,483.943634,0.02302575111,483.943634,0.02327145077,483.943634,0.02334325761,483.943634,0.02343900874,
483.4869995,0.02316123806,483.4869995,0.02294125222,483.4869995,0.02289382368,483.4869995,0.02290558442,483.4869995,0.02300263196,
483.030365,0.0234581884,483.030365,0.02286531031,483.030365,0.02286471054,483.030365,0.02287843451,483.030365,0.02313393541,
482.5736694,0.02299670875,482.5736694,0.02247944847,482.5736694,0.02295571566,482.5736694,0.02265545353,482.5736694,0.0228846278,
481.9646606,0.02285955288,481.9646606,0.02238216437,481.9646606,0.02256418392,481.9646606,0.02267026342,481.9646606,0.022676019,
481.5078735,0.02263039164,481.5078735,0.02221245319,481.5078735,0.02246001177,481.5078735,0.02244259231,481.5078735,0.02245630324,
481.0510559,0.02252617665,481.0510559,0.02202546038,481.0510559,0.02228907123,481.0510559,0.02217989787,481.0510559,0.02245284244,
480.441864,0.02232209779,480.441864,0.02179064229,480.441864,0.02218046971,480.441864,0.02196996473,480.441864,0.02205331996,
479.9849243,0.0219521299,479.9849243,0.0217190925,479.9849243,0.0221602004,479.9849243,0.02168774419,479.9849243,0.02190587111,
479.5279541,0.02215181105,479.5279541,0.02166992053,479.5279541,0.02192550153,479.5279541,0.02190755866,479.5279541,0.02226912417,
479.0709534,0.02197589912,479.0709534,0.02158623002,479.0709534,0.02202660404,479.0709534,0.02182134613,479.0709534,0.0219578743,
478.4615173,0.0221201852,478.4615173,0.02155007608,478.4615173,0.02172744647,478.4615173,0.02166605741,478.4615173,0.02200530842,
478.004425,0.02180210128,478.004425,0.02140489034,478.004425,0.02180588432,478.004425,0.02169046551,478.004425,0.0217580907,
477.5472717,0.02197573707,477.5472717,0.02154384553,477.5472717,0.02189264074,477.5472717,0.02164203115,477.5472717,0.02188994549,
476.9376526,0.02192857675,476.9376526,0.02129629254,476.9376526,0.0219818633,476.9376526,0.02172526903,476.9376526,0.02179437131,
476.4804077,0.0220275037,476.4804077,0.02152719907,476.4804077,0.0219946336,476.4804077,0.02165511809,476.4804077,0.02168015204,
476.0231018,0.02213227935,476.0231018,0.02178163268,476.0231018,0.02205013484,476.0231018,0.02173588425,476.0231018,0.02223577537,
475.5657959,0.02206870727,475.5657959,0.02168858796,475.5657959,0.02202175744,475.5657959,0.02186155133,475.5657959,0.0220545996,
474.9559326,0.022380637,474.9559326,0.02189168707,474.9559326,0.02211002633,474.9559326,0.02194082923,474.9559326,0.02219684236,
474.4985046,0.02262283862,474.4985046,0.02216278948,474.4985046,0.02230084315,474.4985046,0.02227656357,474.4985046,0.02241285518,
474.0410461,0.02271261998,474.0410461,0.0221871715,474.0410461,0.02263044566,474.0410461,0.02226735465,474.0410461,0.02263404615,
473.4310303,0.0229004547,473.4310303,0.0224817656,473.4310303,0.02282973193,473.4310303,0.02258572541,473.4310303,0.02267820016,
472.9734497,0.0231959708,472.9734497,0.02277033962,472.9734497,0.02305419371,472.9734497,0.0230371058,472.9734497,0.02313516475,
472.5158386,0.02345534787,472.5158386,0.02301417664,472.5158386,0.02322811075,472.5158386,0.02317502722,472.5158386,0.0233353097,
472.058197,0.0235860236,472.058197,0.02323163487,472.058197,0.02337740362,472.058197,0.02331769094,472.058197,0.02348113991,
471.447937,0.02404399775,471.447937,0.02342513017,471.447937,0.023856299,471.447937,0.02374416031,471.447937,0.02394756675,
470.9902039,0.02407847345,470.9902039,0.02364273742,470.9902039,0.0239832364,470.9902039,0.02359681949,470.9902039,0.02405849844,
470.5324097,0.02462583221,470.5324097,0.02417359315,470.5324097,0.02452987432,470.5324097,0.02448065765,470.5324097,0.02478804812,
470.074585,0.0250945054,470.074585,0.02432208695,470.074585,0.0248435773,470.074585,0.02483850718,470.074585,0.02478950098,
469.4640808,0.02525461838,469.4640808,0.02485377342,469.4640808,0.02523075044,469.4640808,0.02519964054,469.4640808,0.02541575208,
469.0061646,0.02574701607,469.0061646,0.02529264614,469.0061646,0.02561104856,469.0061646,0.02551679313,469.0061646,0.025827365,
468.5482178,0.02609007619,468.5482178,0.02548873797,468.5482178,0.02600176446,468.5482178,0.02579330094,468.5482178,0.02597386949,
467.9375305,0.026683826,467.9375305,0.02625330724,467.9375305,0.02637239546,467.9375305,0.02639580332,467.9375305,0.02670758218,
467.4794922,0.02701090835,467.4794922,0.02633256838,467.4794922,0.02672319114,467.4794922,0.02671944723,467.4794922,0.02690073289,
467.0213928,0.0274605155,467.0213928,0.02705779485,467.0213928,0.02729512006,467.0213928,0.0273632668,467.0213928,0.02716800943,
466.5632629,0.02762188949,466.5632629,0.02735229395,466.5632629,0.02750077844,466.5632629,0.02755033784,466.5632629,0.02771985903,
465.9523315,0.02828340605,465.9523315,0.02764942124,465.9523315,0.02796074934,465.9523315,0.02821213193,465.9523315,0.02824340202,
465.4941101,0.02872880176,465.4941101,0.02826293372,465.4941101,0.02854277007,465.4941101,0.02859419212,465.4941101,0.02844948135,
465.0358276,0.02898176387,465.0358276,0.02846227773,465.0358276,0.02888207324,465.0358276,0.02877872437,465.0358276,0.02907979116,
464.4247437,0.02987020835,464.4247437,0.02904823795,464.4247437,0.02962010913,464.4247437,0.02950744331,464.4247437,0.02987267636,
463.9663696,0.02986374684,463.9663696,0.02920854278,463.9663696,0.02972673438,463.9663696,0.02988751233,463.9663696,0.03004246764,
463.5079651,0.03016578965,463.5079651,0.02970198169,463.5079651,0.0300902389,463.5079651,0.03031201847,463.5079651,0.03053230047,
463.04953,0.03070193157,463.04953,0.03016501293,463.04953,0.03060453944,463.04953,0.03069715388,463.04953,0.03106903471,
462.4382019,0.03098109365,462.4382019,0.03040881827,462.4382019,0.03083422408,462.4382019,0.03094420582,462.4382019,0.03097281046,
461.9796753,0.03144610301,461.9796753,0.03120154887,461.9796753,0.03155944124,461.9796753,0.03150563687,461.9796753,0.03167781979,
461.5210876,0.03164067864,461.5210876,0.03103694879,461.5210876,0.03151498735,461.5210876,0.03159128875,461.5210876,0.03205294162,
461.0624695,0.03186896071,461.0624695,0.03140909225,461.0624695,0.03181408718,461.0624695,0.03178531677,461.0624695,0.03216286749,
460.4509277,0.03247184306,460.4509277,0.03191528842,460.4509277,0.03222576156,460.4509277,0.03233458847,460.4509277,0.03258555755,
459.992218,0.03300237656,459.992218,0.03223072365,459.992218,0.03254253417,459.992218,0.03259245306,459.992218,0.03261189908,
459.5334473,0.03314752504,459.5334473,0.03294752911,459.5334473,0.03309667856,459.5334473,0.03315202519,459.5334473,0.03357500583,
459.0746765,0.03329414502,459.0746765,0.03292945772,459.0746765,0.03337816894,459.0746765,0.03335532919,459.0746765,0.03371088952,
458.4628906,0.03404129297,458.4628906,0.03352033719,458.4628906,0.033823926,458.4628906,0.03365603462,458.4628906,0.03419913724,
458.0039978,0.03403715044,458.0039978,0.03358210996,458.0039978,0.03409241885,458.0039978,0.03396475688,458.0039978,0.03435171768,
457.5450745,0.03429689258,457.5450745,0.03386033326,457.5450745,0.03396847844,457.5450745,0.03402522206,457.5450745,0.0342592448,
456.9331055,0.03458863497,456.9331055,0.03417984396,456.9331055,0.03487005457,456.9331055,0.03473277017,456.9331055,0.03488795087,
456.4740906,0.03473667055,456.4740906,0.03411974758,456.4740906,0.03463609517,456.4740906,0.03457848728,456.4740906,0.03492071852,
456.0150452,0.03492506593,456.0150452,0.03457708657,456.0150452,0.03495362401,456.0150452,0.03497618064,456.0150452,0.03516684473,
455.5559387,0.0349781476,455.5559387,0.03478557616,455.5559387,0.03497980163,455.5559387,0.03496807441,455.5559387,0.03551919758,
454.9437561,0.0354247354,454.9437561,0.03488730639,454.9437561,0.03521790355,454.9437561,0.03541038558,454.9437561,0.03581806272,
454.4845581,0.03562256321,454.4845581,0.03489925712,454.4845581,0.03542291,454.4845581,0.03563911095,454.4845581,0.03577356413,
454.0253296,0.03558361903,454.0253296,0.03542653471,454.0253296,0.035602808,454.0253296,0.03572131321,454.0253296,0.0359070152,
453.5660706,0.03587768972,453.5660706,0.03535491973,453.5660706,0.03578837588,453.5660706,0.03574812412,453.5660706,0.03621987253,
452.9536438,0.03593743965,452.9536438,0.03536688164,452.9536438,0.03625288233,452.9536438,0.03628290817,452.9536438,0.03681214899,
452.4942932,0.03636002168,452.4942932,0.03583700955,452.4942932,0.03602517769,452.4942932,0.03640311584,452.4942932,0.0368094705,
452.0349121,0.03646645695,452.0349121,0.03614711761,452.0349121,0.03662442416,452.0349121,0.03658635169,452.0349121,0.03709222376,
451.57547,0.03652969375,451.57547,0.03614570946,451.57547,0.03644396365,451.57547,0.03659964353,451.57547,0.03683705628,
450.9628296,0.03677563369,450.9628296,0.03627545014,450.9628296,0.03668602556,450.9628296,0.03660178185,450.9628296,0.03691846877,
450.5032959,0.03695750237,450.5032959,0.03631332889,450.5032959,0.03673208132,450.5032959,0.0369300805,450.5032959,0.03711074591,
450.0437317,0.03678538278,450.0437317,0.03619550914,450.0437317,0.03705579787,450.0437317,0.03688752651,450.0437317,0.03752439842,
449.4309082,0.03701616079,449.4309082,0.03670151532,449.4309082,0.03695902601,449.4309082,0.03706701845,449.4309082,0.03755962104,
448.9712524,0.03713781387,448.9712524,0.03673703969,448.9712524,0.03705613688,448.9712524,0.03708663955,448.9712524,0.03765302524,
448.5115662,0.03722655773,448.5115662,0.03682046011,448.5115662,0.03725363314,448.5115662,0.03725239262,448.5115662,0.03788496926,
448.0518188,0.03743584454,448.0518188,0.03704857826,448.0518188,0.03736014664,448.0518188,0.0372697413,448.0518188,0.03808561713,
447.4387817,0.0374199301,447.4387817,0.03709918633,447.4387817,0.03731439263,447.4387817,0.03736573458,447.4387817,0.03798206151,
446.9789429,0.03750853613,446.9789429,0.03715696186,446.9789429,0.03753749281,446.9789429,0.03752411529,446.9789429,0.03829953074,
446.519104,0.0376361981,446.519104,0.03730745241,446.519104,0.03755284473,446.519104,0.03773583099,446.519104,0.03808691725,
446.0591736,0.03780594841,446.0591736,0.03731921315,446.0591736,0.03791895136,446.0591736,0.03796341643,446.0591736,0.03864410892,
445.4459229,0.03781424835,445.4459229,0.03731938452,445.4459229,0.03782122582,445.4459229,0.03780100495,445.4459229,0.03853210434,
444.9859314,0.03787319362,444.9859314,0.03761319444,444.9859314,0.03789431974,444.9859314,0.03788333386,444.9859314,0.03849261627,
444.5259094,0.03814394772,444.5259094,0.03758265078,444.5259094,0.03798762709,444.5259094,0.03808553144,444.5259094,0.03861100599,
444.0658264,0.03809358552,444.0658264,0.03778138012,444.0658264,0.0379332155,444.0658264,0.03807422891,444.0658264,0.03880697861,
443.4523315,0.03809059039,443.4523315,0.03778056055,443.4523315,0.03803902119,443.4523315,0.03815852851,443.4523315,0.0386278145,
442.9921875,0.03801288456,442.9921875,0.03746993095,442.9921875,0.03800138459,442.9921875,0.0380438827,442.9921875,0.03856438398,
442.5319824,0.03781436384,442.5319824,0.03740610555,442.5319824,0.03830125555,442.5319824,0.03828904033,442.5319824,0.03859623894,
442.0717468,0.03797417879,442.0717468,0.03750636429,442.0717468,0.03813730553,442.0717468,0.03809762746,442.0717468,0.03876356035,
441.4580383,0.03791067377,441.4580383,0.03764452785,441.4580383,0.03801263124,441.4580383,0.0382017456,441.4580383,0.03909131512,
440.9977112,0.03812611476,440.9977112,0.03768114373,440.9977112,0.03849261627,440.9977112,0.03835658729,440.9977112,0.03904840723,
440.5373535,0.03825514391,440.5373535,0.03772425652,440.5373535,0.03835644573,440.5373535,0.03825407103,440.5373535,0.0389110148,
439.9234619,0.03820824623,439.9234619,0.03782772273,439.9234619,0.03823038191,439.9234619,0.03854030743,439.9234619,0.03908981383,
439.4630127,0.03812908009,439.4630127,0.03779484704,439.4630127,0.03832132742,439.4630127,0.03819213808,439.4630127,0.0390686281,
439.0025024,0.03826385364,439.0025024,0.03770514205,439.0025024,0.03831807896,439.0025024,0.03822455928,439.0025024,0.03878419474,
438.5419922,0.03823309392,438.5419922,0.03774935752,438.5419922,0.03821582347,438.5419922,0.03861547634,438.5419922,0.03913201764,
437.927887,0.03827597946,437.927887,0.03777801991,437.927887,0.03804218397,437.927887,0.03821966797,437.927887,0.03893431649,
437.4672546,0.03791398183,437.4672546,0.03756599873,437.4672546,0.03822292015,437.4672546,0.03814660385,437.4672546,0.03880941123,
437.0066223,0.03791903704,437.0066223,0.03747648001,437.0066223,0.03790592775,437.0066223,0.03798841685,437.0066223,0.03890537843,
436.545929,0.03771036491,436.545929,0.03727859631,436.545929,0.03774517775,436.545929,0.03788505495,436.545929,0.0386396125,
435.9316101,0.03766324371,435.9316101,0.03701844439,435.9316101,0.03760297596,435.9316101,0.03792321682,435.9316101,0.0385372825,
435.4708252,0.03734093532,435.4708252,0.03713079169,435.4708252,0.03750001267,435.4708252,0.03760997579,435.4708252,0.03856831416,
435.0099792,0.03732677549,435.0099792,0.0370724313,435.0099792,0.03750258312,435.0099792,0.03778504953,435.0099792,0.03841659427,
434.5491333,0.03747021407,434.5491333,0.03677771986,434.5491333,0.03742343187,434.5491333,0.03760156408,434.5491333,0.0383371897,
433.9346008,0.03742362931,433.9346008,0.03693622351,433.9346008,0.03738435358,433.9346008,0.03772767261,433.9346008,0.03847703338,
433.4736633,0.03723834828,433.4736633,0.03700618073,433.4736633,0.03751573339,433.4736633,0.03754686192,433.4736633,0.03859519213,
433.0126648,0.03725986928,433.0126648,0.0368460156,433.0126648,0.03737755492,433.0126648,0.03748502955,433.0126648,0.03834666312,
432.5516357,0.03720842674,432.5516357,0.03670461476,432.5516357,0.03751711547,432.5516357,0.03748000786,432.5516357,0.03848837316,
431.9368896,0.03740111366,431.9368896,0.03680082038,431.9368896,0.03725495934,431.9368896,0.03748099506,431.9368896,0.03828720376,
431.4757996,0.03719886392,431.4757996,0.03676814213,431.4757996,0.03738333657,431.4757996,0.03739733249,431.4757996,0.03812458739,
431.0146484,0.03714903817,431.0146484,0.03639345989,431.0146484,0.03712379932,431.0146484,0.03744933382,431.0146484,0.03809615597,
430.5534668,0.0371219106,430.5534668,0.03654256091,430.5534668,0.03739857301,430.5534668,0.03735185415,430.5534668,0.0383801721,
429.9384766,0.03693101183,429.9384766,0.03647543862,429.9384766,0.03727656603,429.9384766,0.0372727029,429.9384766,0.03809174895,
429.4772034,0.03702867776,429.4772034,0.03638361022,429.4772034,0.03721022978,429.4772034,0.03722145408,429.4772034,0.03827464953,
429.0158997,0.03709100932,429.0158997,0.03641519323,429.0158997,0.03704871982,429.0158997,0.03721361607,429.0158997,0.03825036809,
428.5545654,0.03665304184,428.5545654,0.0362922512,428.5545654,0.03706955537,428.5545654,0.03715989366,428.5545654,0.03801639006,
427.9393921,0.03673281148,427.9393921,0.03606193885,427.9393921,0.03687566146,427.9393921,0.03709816933,427.9393921,0.03781780973,
427.4779358,0.036651209,427.4779358,0.03615766764,427.4779358,0.03694516048,427.4779358,0.03684737161,427.4779358,0.03805408254,
427.0164795,0.03665878624,427.0164795,0.0361090824,427.0164795,0.03704578802,427.0164795,0.03698329255,427.0164795,0.03830083087,
426.5549622,0.0367186144,426.5549622,0.0360673964,426.5549622,0.03666292876,426.5549622,0.03682074323,426.5549622,0.03795818985,
425.9395752,0.03657393157,425.9395752,0.03596179187,425.9395752,0.03674041852,425.9395752,0.03686664253,425.9395752,0.03796980157,
425.4779968,0.03635819256,425.4779968,0.03601508215,425.4779968,0.03646096587,425.4779968,0.03669117764,425.4779968,0.03785771504,
425.0163574,0.0362059474,425.0163574,0.0358116515,425.0163574,0.03664036468,425.0163574,0.03684128448,425.0163574,0.03770500049,
424.5546875,0.0365498811,424.5546875,0.03573052958,424.5546875,0.03647127002,424.5546875,0.03659150377,424.5546875,0.03792027757,
423.9390869,0.03618484363,423.9390869,0.03591486067,423.9390869,0.03681868687,423.9390869,0.03652927279,423.9390869,0.03791841492,
423.4773254,0.03656990454,423.4773254,0.03571788222,423.4773254,0.03668008,423.4773254,0.03652364016,423.4773254,0.0375462696,
423.0155334,0.03615868092,423.0155334,0.03584783152,423.0155334,0.03670650348,423.0155334,0.03667315096,423.0155334,0.03776310757,
422.5537109,0.03595591336,422.5537109,0.03537395969,422.5537109,0.03611274064,422.5537109,0.03664943576,422.5537109,0.03765615821,
421.9378967,0.03633637726,421.9378967,0.03588426858,421.9378967,0.03648241982,421.9378967,0.03671095148,421.9378967,0.03769915551,
421.4759827,0.03631088138,421.4759827,0.03572755307,421.4759827,0.03656463698,421.4759827,0.03672140464,421.4759827,0.03797282279,
421.0140381,0.03575900197,421.0140381,0.03551706299,421.0140381,0.03634395078,421.0140381,0.03655641526,421.0140381,0.03754499927,
420.552063,0.03609288111,420.552063,0.03539111838,420.552063,0.03656728566,420.552063,0.03654075786,420.552063,0.03763845935,
419.9360352,0.03610387817,419.9360352,0.03546815738,419.9360352,0.03610500321,419.9360352,0.03628405929,419.9360352,0.03762518987,
419.4739685,0.03591879457,419.4739685,0.0351427868,419.4739685,0.03620951995,419.4739685,0.0365164876,419.4739685,0.03754666448,
419.0118408,0.03602363169,419.0118408,0.03545638919,419.0118408,0.03606182709,419.0118408,0.03627626598,419.0118408,0.03722892702,
418.5497131,0.03587574884,418.5497131,0.03531889245,418.5497131,0.0360904336,418.5497131,0.03631352633,418.5497131,0.03741564229,
417.9334717,0.03550063074,417.9334717,0.03517436609,417.9334717,0.03592158109,417.9334717,0.03633669019,417.9334717,0.03743121773,
417.4712524,0.03567915782,417.4712524,0.03495909646,417.4712524,0.0358254835,417.4712524,0.03607493639,417.4712524,0.03713857383,
417.0089722,0.03529965878,417.0089722,0.03499004245,417.0089722,0.03581831232,417.0089722,0.03610930964,417.0089722,0.03720298409,
416.5466919,0.0354838036,416.5466919,0.03495415673,416.5466919,0.03578244522,416.5466919,0.0358061716,416.5466919,0.0367769599,
415.9302368,0.03524210304,415.9302368,0.03491909057,415.9302368,0.0355034098,415.9302368,0.03586008772,415.9302368,0.03672771528,
415.4678345,0.03508996964,415.4678345,0.03463250771,415.4678345,0.03548135981,415.4678345,0.03596325219,415.4678345,0.03681209311,
415.0054321,0.03501543403,415.0054321,0.03442518413,415.0054321,0.03532683849,415.0054321,0.035765104,415.0054321,0.03666591272,
414.5429688,0.03502640873,414.5429688,0.03431490809,414.5429688,0.03525254503,414.5429688,0.03548821434,414.5429688,0.03656742722,
413.9263306,0.03480122611,413.9263306,0.03425031155,413.9263306,0.03519356623,413.9263306,0.03542748839,413.9263306,0.03659572825,
413.4637756,0.03482663631,413.4637756,0.03414816782,413.4637756,0.03500393033,413.4637756,0.03551234305,413.4637756,0.03632458672,
413.0012207,0.03448487446,413.0012207,0.03389203921,413.0012207,0.03493390232,413.0012207,0.03514548391,413.0012207,0.03602954,
412.5386047,0.03438267857,412.5386047,0.03388655558,412.5386047,0.03476384282,412.5386047,0.03506285697,412.5386047,0.03607918322,
412.0759583,0.03440758586,412.0759583,0.03387471661,412.0759583,0.03454659134,412.0759583,0.03516151011,412.0759583,0.03594168276,
411.4590454,0.03417723626,411.4590454,0.03367063776,411.4590454,0.03454720601,411.4590454,0.03475941345,411.4590454,0.03577097878,
410.9963074,0.03411876783,410.9963074,0.03345800936,410.9963074,0.03445471823,410.9963074,0.03464871272,410.9963074,0.03566133976,
410.5335388,0.03403902426,410.5335388,0.03339709342,410.5335388,0.0346105583,410.5335388,0.03482660651,410.5335388,0.03579101712,
410.0707397,0.03386595845,410.0707397,0.03346133977,410.0707397,0.0343551375,410.0707397,0.03469236568,410.0707397,0.03551773727,
409.4536133,0.03383290768,409.4536133,0.0331999436,409.4536133,0.0341456756,409.4536133,0.03453535214,409.4536133,0.03551284969,
408.9907532,0.03359271213,408.9907532,0.03305251524,408.9907532,0.03383466974,408.9907532,0.03441991657,408.9907532,0.03546240181,
408.527832,0.03331583366,408.527832,0.03285778314,408.527832,0.03388728201,408.527832,0.03414623812,408.527832,0.03525717929,
408.0648804,0.0331999436,408.0648804,0.03281221911,408.0648804,0.03379280865,408.0648804,0.03401912004,408.0648804,0.03509468213,
407.4475403,0.03307271004,407.4475403,0.03251047805,407.4475403,0.03359318525,407.4475403,0.03390788287,407.4475403,0.03487698361,
406.9845276,0.03322688118,406.9845276,0.03227480501,406.9845276,0.03334378451,406.9845276,0.03391765058,406.9845276,0.03477248177,
406.5214539,0.03280336782,406.5214539,0.03220030665,406.5214539,0.03319320828,406.5214539,0.03351933137,406.5214539,0.03485984728,
406.0583496,0.03289388493,406.0583496,0.03225308284,406.0583496,0.0330660902,406.0583496,0.03348211199,406.0583496,0.03479059786,
405.4407959,0.03263218701,405.4407959,0.03213761374,405.4407959,0.03315956518,405.4407959,0.03332094848,405.4407959,0.03452980146,
404.9776306,0.03229306638,404.9776306,0.03194334731,404.9776306,0.03285915032,404.9776306,0.03321439028,404.9776306,0.03412305191,
404.5144043,0.03237472102,404.5144043,0.03152035922,404.5144043,0.03256265074,404.5144043,0.03277561814,404.5144043,0.03417740762,
404.0511475,0.03219545633,404.0511475,0.03156005591,404.0511475,0.03253979981,404.0511475,0.03290628269,404.0511475,0.03408953547,
403.4334106,0.03190651536,403.4334106,0.03132147342,403.4334106,0.03223097324,403.4334106,0.03276554123,403.4334106,0.03364422917,
402.9700623,0.03184723482,402.9700623,0.03088691831,402.9700623,0.0322092846,402.9700623,0.03246204928,402.9700623,0.03345720097,
402.5066833,0.03158134967,402.5066833,0.03087199293,402.5066833,0.03183511645,402.5066833,0.03228760138,402.5066833,0.03349097446,
402.0432739,0.03157327697,402.0432739,0.03073693998,402.0432739,0.03173022717,402.0432739,0.0321167931,402.0432739,0.03349385783,
401.425354,0.03104590066,401.425354,0.03039360419,401.425354,0.03170586005,401.425354,0.03220919892,401.425354,0.03344380856,
400.961853,0.03112592921,400.961853,0.03031784669,400.961853,0.03147680312,400.961853,0.03189921379,400.961853,0.03322760761,
400.4983215,0.03093764558,400.4983215,0.02996125259,400.4983215,0.03127514943,400.4983215,0.03159395978,400.4983215,0.03318630531,
400.0347595,0.03097862005,400.0347595,0.03007212281,400.0347595,0.03110346012,400.0347595,0.03159153834,400.0347595,0.03283594921,
399.571167,0.03080440499,399.571167,0.02998987585,399.571167,0.03103194386,399.571167,0.03150296584,399.571167,0.03274055943,
398.9530029,0.03062959388,398.9530029,0.03001750261,398.9530029,0.03085595556,398.9530029,0.03125654161,398.9530029,0.03275479376,
398.4893188,0.03086315468,398.4893188,0.02943524718,398.4893188,0.03105201758,398.4893188,0.0315717198,398.4893188,0.0325762406,
398.0256042,0.03015499562,398.0256042,0.02983590961,398.0256042,0.03079420701,398.0256042,0.03090184368,398.0256042,0.03221143037,
397.5618591,0.03038569167,397.5618591,0.0297399573,397.5618591,0.03061087243,397.5618591,0.03112175688,397.5618591,0.03241993114,
396.9434814,0.03024546057,396.9434814,0.02955701202,396.9434814,0.03041137196,396.9434814,0.03106077574,396.9434814,0.03225556388,
396.4796448,0.02998574264,396.4796448,0.02947699465,396.4796448,0.03050241806,396.4796448,0.03108860925,396.4796448,0.03212111071,
396.0158081,0.02998327464,396.0158081,0.02934456244,396.0158081,0.03028900735,396.0158081,0.03069459833,396.0158081,0.03199868277,
395.5519104,0.02984869108,395.5519104,0.02932531387,395.5519104,0.03022672795,395.5519104,0.0305495467,395.5519104,0.03186637163,
394.9333191,0.02985700965,394.9333191,0.0291752927,394.9333191,0.03019434214,394.9333191,0.03069437481,394.9333191,0.03171299025,
394.4693604,0.02977463789,394.4693604,0.029345477,394.4693604,0.03000929207,394.4693604,0.03065978922,394.4693604,0.03208064288,
394.0053406,0.02989979647,394.0053406,0.02923456952,394.0053406,0.03026258573,394.0053406,0.03048570268,394.0053406,0.03223995119,
393.5412903,0.02971492521,393.5412903,0.02904104255,393.5412903,0.0300735645,393.5412903,0.03047498316,393.5412903,0.03197179362,
393.07724,0.02984550223,393.07724,0.02887255512,393.07724,0.02981336787,393.07724,0.03046415374,393.07724,0.03198330104,
392.4584045,0.03001475707,392.4584045,0.02890376374,392.4584045,0.02990342863,392.4584045,0.03023338877,392.4584045,0.03148411959,
391.9942627,0.02978738956,391.9942627,0.02893364429,391.9942627,0.03000441007,391.9942627,0.03024099208,391.9942627,0.03210087493,
391.5300598,0.02963695861,391.5300598,0.02886370197,391.5300598,0.03030277416,391.5300598,0.03056137636,391.5300598,0.03181230277,
391.0658264,0.02962712012,391.0658264,0.02920666151,391.0658264,0.03004515916,391.0658264,0.03050733358,391.0658264,0.03203449026,
390.4468079,0.02965486236,390.4468079,0.02886267938,390.4468079,0.03011151776,390.4468079,0.03057573549,390.4468079,0.03173343092,
389.9825134,0.02943159081,389.9825134,0.02888638899,389.9825134,0.02999711409,389.9825134,0.03025026247,389.9825134,0.03167361766,
389.5181885,0.02957973257,389.5181885,0.0287239626,389.5181885,0.02972149476,389.5181885,0.03012444638,389.5181885,0.03131607547,
