mbg_3_146_7uM,,mbg_3_146_15uM,,mbg_3_146_31uM,,mbg_3_146_62uM,,mbg_3_146_125uM,,mbg_3_146_250uM,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
329.9746399,0.208045408,329.9746399,0.411817759,329.9746399,0.850917459,329.9746399,1.715102434,329.9746399,3.369353771,329.9746399,10
329.5063171,0.20932661,329.5063171,0.414931685,329.5063171,0.85630101,329.5063171,1.72356391,329.5063171,3.68761611,329.5063171,10
329.0379333,0.21009554,329.0379333,0.416419476,329.0379333,0.86042726,329.0379333,1.731021762,329.0379333,3.504014492,329.0379333,10
328.569519,0.211438492,328.569519,0.420341045,328.569519,0.868768632,328.569519,1.745934367,328.569519,3.493381262,328.569519,10
327.9449463,0.21253106,327.9449463,0.422146082,327.9449463,0.874086976,327.9449463,1.755125761,327.9449463,3.327634096,327.9449463,10
327.4764709,0.213808283,327.4764709,0.425696433,327.4764709,0.878787279,327.4764709,1.761753559,327.4764709,3.305444479,327.4764709,10
327.0079651,0.214450181,327.0079651,0.427513063,327.0079651,0.884796262,327.0079651,1.777080894,327.0079651,3.547774315,327.0079651,10
326.5394287,0.215161249,326.5394287,0.428958237,326.5394287,0.887809873,326.5394287,1.784270525,326.5394287,3.54436183,326.5394287,10
326.0708923,0.216232359,326.0708923,0.431676596,326.0708923,0.894395709,326.0708923,1.796074271,326.0708923,3.505600929,326.0708923,10
325.446106,0.216794342,325.446106,0.432935298,325.446106,0.897898555,325.446106,1.805627465,325.446106,3.447239161,325.446106,10
324.977478,0.21725066,324.977478,0.434426874,324.977478,0.900995731,324.977478,1.80970192,324.977478,3.811769724,324.977478,10
324.5088196,0.217993319,324.5088196,0.435502321,324.5088196,0.90378958,324.5088196,1.812313437,324.5088196,3.690624714,324.5088196,10
324.0401306,0.217933059,324.0401306,0.436132997,324.0401306,0.903652132,324.0401306,1.815309763,324.0401306,3.487981796,324.0401306,10
323.5714417,0.218545288,323.5714417,0.437268972,323.5714417,0.906050623,323.5714417,1.816957355,323.5714417,3.621936321,323.5714417,10
322.9464417,0.218551204,322.9464417,0.436962783,322.9464417,0.907188952,322.9464417,1.82672286,322.9464417,3.470500469,322.9464417,5.023018837
322.4776917,0.218545169,322.4776917,0.437179983,322.4776917,0.906557739,322.4776917,1.816389441,322.4776917,3.943459988,322.4776917,10
322.0088806,0.218151555,322.0088806,0.436634392,322.0088806,0.906352103,322.0088806,1.815727472,322.0088806,3.435292721,322.0088806,4.618690014
321.5400391,0.217815593,321.5400391,0.436319351,321.5400391,0.904950202,321.5400391,1.81270659,321.5400391,3.419196844,321.5400391,10
321.0711975,0.21732609,321.0711975,0.435173839,321.0711975,0.901828945,321.0711975,1.810149789,321.0711975,3.742483854,321.0711975,10
320.4460144,0.216833368,320.4460144,0.434011698,320.4460144,0.900025129,320.4460144,1.799794793,320.4460144,3.514258385,320.4460144,10
319.9770813,0.216164991,319.9770813,0.432475925,319.9770813,0.897119284,319.9770813,1.794561625,319.9770813,3.555422068,319.9770813,10
319.5081482,0.215551719,319.5081482,0.431038559,319.5081482,0.893473029,319.5081482,1.792246461,319.5081482,3.458591938,319.5081482,10
319.0391541,0.21500735,319.0391541,0.43004635,319.0391541,0.891150773,319.0391541,1.785569549,319.0391541,3.416221619,319.0391541,10
318.5701599,0.214156553,318.5701599,0.427492142,318.5701599,0.885271013,318.5701599,1.768432736,318.5701599,3.482215643,318.5701599,10
317.9447937,0.213082343,317.9447937,0.425905734,317.9447937,0.882012427,317.9447937,1.764842153,317.9447937,3.409496546,317.9447937,10
317.475708,0.212148428,317.475708,0.42346251,317.475708,0.876816332,317.475708,1.750630021,317.475708,3.543432951,317.475708,10
317.0066223,0.210946873,317.0066223,0.421270728,317.0066223,0.870671392,317.0066223,1.741814375,317.0066223,3.457360029,317.0066223,10
316.5375061,0.210222915,316.5375061,0.419680864,316.5375061,0.86757952,316.5375061,1.733484149,316.5375061,3.435495138,316.5375061,10
316.0683594,0.208499998,316.0683594,0.415364742,316.0683594,0.859362602,316.0683594,1.718093753,316.0683594,3.399136782,316.0683594,10
315.4427795,0.207400605,315.4427795,0.413165838,315.4427795,0.854300201,315.4427795,1.704881668,315.4427795,3.405614138,315.4427795,10
314.9735413,0.206641868,314.9735413,0.410889566,314.9735413,0.84886384,314.9735413,1.691879034,314.9735413,3.358941078,314.9735413,10
314.504303,0.20537144,314.504303,0.407958716,314.504303,0.842434585,314.504303,1.681335211,314.504303,3.308653593,314.504303,10
314.0350342,0.204512298,314.0350342,0.406161279,314.0350342,0.838415444,314.0350342,1.669143319,314.0350342,3.2386024,314.0350342,10
313.5657349,0.20297195,313.5657349,0.402070552,313.5657349,0.82990104,313.5657349,1.654479504,313.5657349,3.074267149,313.5657349,10
312.9399719,0.201412648,312.9399719,0.39922148,312.9399719,0.823228777,312.9399719,1.63828063,312.9399719,3.158263206,312.9399719,10
312.4706116,0.199861586,312.4706116,0.395887584,312.4706116,0.81621623,312.4706116,1.622857213,312.4706116,3.121928692,312.4706116,10
312.0012207,0.199108213,312.0012207,0.393136948,312.0012207,0.810659051,312.0012207,1.605930924,312.0012207,3.123319864,312.0012207,10
311.5318298,0.198160157,311.5318298,0.391141564,311.5318298,0.805858672,311.5318298,1.59952414,311.5318298,3.021434307,311.5318298,10
311.0623779,0.195297882,311.0623779,0.385536552,311.0623779,0.793727517,311.0623779,1.574722171,311.0623779,3.044593811,311.0623779,10
310.4364014,0.194056556,310.4364014,0.382203311,310.4364014,0.786304593,310.4364014,1.561748743,310.4364014,3.020573854,310.4364014,10
309.9669189,0.191952616,309.9669189,0.378185093,309.9669189,0.777016282,309.9669189,1.539594769,309.9669189,2.964361668,309.9669189,10
309.4973755,0.190011844,309.4973755,0.374009877,309.4973755,0.768083036,309.4973755,1.521435499,309.4973755,2.923508406,309.4973755,10
309.027832,0.189927131,309.027832,0.37243861,309.027832,0.764179826,309.027832,1.512378454,309.027832,2.911159992,309.027832,10
308.5582275,0.187728822,308.5582275,0.36682725,308.5582275,0.752683342,308.5582275,1.487498522,308.5582275,2.819631338,308.5582275,10
307.9320984,0.185609773,307.9320984,0.362766624,307.9320984,0.742742002,307.9320984,1.466223478,307.9320984,2.77036643,307.9320984,10
307.4624329,0.183380157,307.4624329,0.357736141,307.4624329,0.730850399,307.4624329,1.436583161,307.4624329,2.697175503,307.4624329,10
306.9927673,0.181657836,306.9927673,0.353523493,306.9927673,0.721947968,306.9927673,1.420250654,306.9927673,2.64875865,306.9927673,4.192603588
306.5230713,0.180795521,306.5230713,0.350784779,306.5230713,0.716552377,306.5230713,1.407914996,306.5230713,2.663008928,306.5230713,10
306.0533447,0.178088024,306.0533447,0.344318211,306.0533447,0.703027487,306.0533447,1.380523443,306.0533447,2.598550081,306.0533447,10
305.427002,0.176282644,305.427002,0.339784682,305.427002,0.693570852,305.427002,1.361623168,305.427002,2.554652929,305.427002,10
304.9572144,0.174091354,304.9572144,0.335098833,304.9572144,0.682628512,304.9572144,1.340582371,304.9572144,2.532349348,304.9572144,10
304.4873962,0.171776876,304.4873962,0.330078423,304.4873962,0.672552526,304.4873962,1.320044994,304.4873962,2.522022009,304.4873962,10
304.0175476,0.170216888,304.0175476,0.327272207,304.0175476,0.665704191,304.0175476,1.307501554,304.0175476,2.499277592,304.0175476,10
303.547699,0.168062851,303.547699,0.321373135,303.547699,0.653900027,303.547699,1.281724572,303.547699,2.451838255,303.547699,10
303.0777893,0.166717932,303.0777893,0.318042904,303.0777893,0.646080554,303.0777893,1.268419504,303.0777893,2.419263601,303.0777893,10
302.4512329,0.164416954,302.4512329,0.31267187,302.4512329,0.635193646,302.4512329,1.245525599,302.4512329,2.364807129,302.4512329,10
301.9812927,0.162532985,301.9812927,0.308179915,301.9812927,0.625887156,301.9812927,1.224757195,301.9812927,2.33693552,301.9812927,10
301.5112915,0.161164641,301.5112915,0.305471063,301.5112915,0.619835556,301.5112915,1.212561011,301.5112915,2.305178881,301.5112915,10
301.0412903,0.158411041,301.0412903,0.298816949,301.0412903,0.605087757,301.0412903,1.181920648,301.0412903,2.240343571,301.0412903,4.698338032
300.5712585,0.156933948,300.5712585,0.295190632,300.5712585,0.597561359,300.5712585,1.165508509,300.5712585,2.217787266,300.5712585,10
299.944519,0.154597729,299.944519,0.289587021,299.944519,0.584516943,299.944519,1.140063763,299.944519,2.165507078,299.944519,4.213882446
299.4744263,0.152412385,299.4744263,0.284573466,299.4744263,0.574761868,299.4744263,1.120244503,299.4744263,2.125953436,299.4744263,4.492432594
299.004303,0.151169688,299.004303,0.281386405,299.004303,0.568171978,299.004303,1.106902838,299.004303,2.096831322,299.004303,4.235415936
298.5341492,0.148535505,298.5341492,0.275589854,298.5341492,0.555292904,298.5341492,1.080690861,298.5341492,2.04634428,298.5341492,4.444328308
298.0639648,0.147154659,298.0639648,0.272641122,298.0639648,0.548565388,298.0639648,1.066105843,298.0639648,2.01668334,298.0639648,3.867660046
297.4370422,0.146126896,297.4370422,0.268873751,297.4370422,0.539841235,297.4370422,1.047162652,297.4370422,1.977397799,297.4370422,4.50301075
296.9668274,0.143878266,296.9668274,0.26402992,296.9668274,0.529260218,296.9668274,1.02539885,296.9668274,1.938157439,296.9668274,3.720747471
296.4965515,0.142662168,296.4965515,0.261218041,296.4965515,0.523008585,296.4965515,1.014461398,296.4965515,1.911850452,296.4965515,3.689804554
296.0262756,0.139934421,296.0262756,0.255002648,296.0262756,0.509026408,296.0262756,0.98434639,296.0262756,1.852485418,296.0262756,3.625480175
295.5559692,0.13882412,295.5559692,0.251875311,295.5559692,0.502049089,295.5559692,0.970700681,295.5559692,1.832247734,295.5559692,3.537049294
294.928833,0.136936352,294.928833,0.247179419,294.928833,0.491788834,294.928833,0.948554099,294.928833,1.782957077,294.928833,3.425602436
294.4584656,0.135651663,294.4584656,0.243499607,294.4584656,0.483301014,294.4584656,0.931266189,294.4584656,1.752965212,294.4584656,3.305390358
293.9880981,0.134667888,293.9880981,0.240985706,293.9880981,0.477669388,293.9880981,0.919291079,293.9880981,1.726109743,293.9880981,3.392091036
293.5176697,0.132609129,293.5176697,0.235208899,293.5176697,0.466158986,293.5176697,0.895700276,293.5176697,1.684862494,293.5176697,3.217339516
293.0472107,0.131389007,293.0472107,0.232630789,293.0472107,0.459333062,293.0472107,0.881022036,293.0472107,1.660878539,293.0472107,3.231687546
292.5767517,0.130266413,292.5767517,0.229694948,292.5767517,0.453277141,292.5767517,0.869399369,292.5767517,1.636908293,292.5767517,3.15101862
291.9494324,0.128061608,291.9494324,0.224348947,291.9494324,0.441462189,291.9494324,0.845737636,291.9494324,1.590154171,291.9494324,3.058242559
291.4788818,0.127416939,291.4788818,0.222274289,291.4788818,0.436734289,291.4788818,0.836770773,291.4788818,1.573257565,291.4788818,3.030818701
291.0083313,0.125895366,291.0083313,0.218113616,291.0083313,0.427431822,291.0083313,0.81739074,291.0083313,1.53833437,291.0083313,2.947908878
290.5377502,0.125150979,290.5377502,0.215943828,290.5377502,0.422521323,290.5377502,0.807040334,290.5377502,1.518673539,290.5377502,2.913450718
290.0671387,0.124169193,290.0671387,0.213394627,290.0671387,0.416752011,290.0671387,0.796873927,290.0671387,1.498035789,290.0671387,2.890517235
289.4396362,0.122331202,289.4396362,0.207999781,289.4396362,0.406616062,289.4396362,0.775259614,289.4396362,1.465076089,289.4396362,2.80896759
288.9689636,0.121670552,288.9689636,0.206320092,288.9689636,0.402443528,288.9689636,0.76865679,288.9689636,1.451715231,288.9689636,2.82596159
288.498291,0.120221689,288.498291,0.202225372,288.498291,0.393610895,288.498291,0.75143081,288.498291,1.426146984,288.498291,2.779825211
288.0275879,0.119488977,288.0275879,0.200071544,288.0275879,0.389481753,288.0275879,0.743969441,288.0275879,1.413831472,288.0275879,2.760072708
287.5568237,0.118779652,287.5568237,0.198283553,287.5568237,0.385857701,287.5568237,0.737466872,287.5568237,1.403246403,287.5568237,2.731591225
286.9291382,0.118060678,286.9291382,0.195136473,286.9291382,0.379051536,286.9291382,0.725833535,286.9291382,1.388165355,286.9291382,2.743394375
286.4583435,0.117570527,286.4583435,0.194039315,286.4583435,0.376488924,286.4583435,0.721885324,286.4583435,1.382893085,286.4583435,2.713583708
285.9875183,0.116841629,285.9875183,0.191105977,285.9875183,0.370979935,285.9875183,0.713292301,285.9875183,1.37492311,285.9875183,2.725256681
285.5166931,0.116361752,285.5166931,0.189917803,285.5166931,0.368357927,285.5166931,0.709520578,285.5166931,1.37318027,285.5166931,2.737869263
285.0458069,0.116021626,285.0458069,0.188508898,285.0458069,0.365760088,285.0458069,0.706167638,285.0458069,1.372926712,285.0458069,2.742672205
284.5749207,0.115691125,284.5749207,0.186842799,284.5749207,0.362373084,284.5749207,0.702634931,284.5749207,1.374702215,284.5749207,2.762032509
283.9470215,0.115183197,283.9470215,0.185450837,283.9470215,0.359689683,283.9470215,0.70073247,283.9470215,1.379556417,283.9470215,2.79753828
283.4760742,0.114770114,283.4760742,0.183616266,283.4760742,0.35657981,283.4760742,0.698740244,283.4760742,1.388118625,283.4760742,2.842011452
283.0050964,0.11448551,283.0050964,0.182833105,283.0050964,0.35516268,283.0050964,0.698490083,283.0050964,1.394170165,283.0050964,2.867013454
282.5340881,0.114116989,282.5340881,0.182372928,282.5340881,0.354068548,282.5340881,0.698895633,282.5340881,1.399539471,282.5340881,2.870452166
282.0630493,0.114129849,282.0630493,0.181565389,282.0630493,0.352461934,282.0630493,0.699939132,282.0630493,1.412602425,282.0630493,2.946732044
281.4349976,0.114053302,281.4349976,0.181018889,281.4349976,0.35131073,281.4349976,0.701306522,281.4349976,1.424996734,281.4349976,2.989140272
280.9638977,0.114175402,280.9638977,0.180222124,280.9638977,0.349652678,280.9638977,0.703284621,280.9638977,1.441117644,280.9638977,3.026847124
280.4927979,0.114062592,280.4927979,0.179835931,280.4927979,0.348833114,280.4927979,0.704262972,280.4927979,1.447119951,280.4927979,3.087081671
280.0216675,0.114104062,280.0216675,0.179539666,280.0216675,0.347913235,280.0216675,0.705045164,280.0216675,1.454659224,280.0216675,3.107770443
279.5505066,0.114225537,279.5505066,0.179188669,279.5505066,0.346214145,279.5505066,0.706092477,279.5505066,1.465936661,279.5505066,3.143246889
278.9222717,0.114174254,278.9222717,0.178941384,278.9222717,0.344883025,278.9222717,0.706751049,278.9222717,1.471706152,278.9222717,3.120809317
278.4510498,0.114374943,278.4510498,0.178694516,278.4510498,0.343120664,278.4510498,0.706740499,278.4510498,1.477706194,278.4510498,3.137580395
277.9798279,0.114549026,277.9798279,0.178789794,277.9798279,0.342318893,277.9798279,0.706397951,277.9798279,1.479080439,277.9798279,3.250961542
277.5085449,0.114769571,277.5085449,0.179030418,277.5085449,0.341599017,277.5085449,0.706474245,277.5085449,1.481552243,277.5085449,3.246000767
277.037262,0.115191393,277.037262,0.179308191,277.037262,0.340646535,277.037262,0.706506968,277.037262,1.483868957,277.037262,3.220046043
276.5659485,0.115698732,276.5659485,0.179803625,276.5659485,0.340327561,276.5659485,0.707060158,276.5659485,1.485183001,276.5659485,3.323646784
275.9375,0.116815373,275.9375,0.181210771,275.9375,0.340672433,275.9375,0.709757149,275.9375,1.491225123,275.9375,3.320452452
275.466156,0.117574804,275.466156,0.182157263,275.466156,0.341375321,275.466156,0.712310195,275.466156,1.49581635,275.466156,3.452750921
274.994751,0.118226014,274.994751,0.183723986,274.994751,0.342908084,274.994751,0.716405749,274.994751,1.503280044,274.994751,3.33515358
274.5233459,0.119703487,274.5233459,0.186350256,274.5233459,0.346919715,274.5233459,0.725345016,274.5233459,1.521005511,274.5233459,3.482741594
274.0519104,0.120970309,274.0519104,0.188189,274.0519104,0.350038141,274.0519104,0.733036041,274.0519104,1.531442404,274.0519104,3.585390806
273.4232788,0.123314828,273.4232788,0.193791851,273.4232788,0.359963507,273.4232788,0.753534257,273.4232788,1.569123864,273.4232788,3.725201607
272.9518127,0.124851771,272.9518127,0.196412191,272.9518127,0.365917057,272.9518127,0.764863789,272.9518127,1.591855407,272.9518127,3.632613659
272.4802856,0.126200631,272.4802856,0.199888036,272.4802856,0.373103678,272.4802856,0.780193865,272.4802856,1.616517663,272.4802856,4.025979042
272.0087585,0.129242852,272.0087585,0.206454203,272.0087585,0.385971427,272.0087585,0.803061664,272.0087585,1.661669135,272.0087585,3.80710125
271.5371704,0.131755307,271.5371704,0.211603835,271.5371704,0.395043522,271.5371704,0.821279764,271.5371704,1.692447424,271.5371704,4.039250374
271.0655823,0.135990173,271.0655823,0.220187828,271.0655823,0.413510889,271.0655823,0.862287521,271.0655823,1.754231453,271.0655823,4.01516819
270.4367676,0.141486496,270.4367676,0.233052746,270.4367676,0.440340966,270.4367676,0.907774746,270.4367676,1.853056431,270.4367676,10
269.9651489,0.144855321,269.9651489,0.241281077,269.9651489,0.458986878,269.9651489,0.942424238,269.9651489,1.910864472,269.9651489,10
269.4934692,0.150671497,269.4934692,0.254181802,269.4934692,0.4871535,269.4934692,0.997280479,269.4934692,2.01505661,269.4934692,10
269.0217896,0.154259101,269.0217896,0.263174325,269.0217896,0.506928504,269.0217896,1.039800048,269.0217896,2.074728251,269.0217896,10
268.5500793,0.159610838,268.5500793,0.275781006,268.5500793,0.533802271,268.5500793,1.086121321,268.5500793,2.166152,268.5500793,10
268.0783386,0.164316952,268.0783386,0.287002415,268.0783386,0.557441235,268.0783386,1.135809302,268.0783386,2.244298935,268.0783386,10
267.4493408,0.16882278,267.4493408,0.297907949,267.4493408,0.582250953,267.4493408,1.181821704,267.4493408,2.33987689,267.4493408,10
266.9775391,0.174263001,266.9775391,0.310341984,266.9775391,0.609779477,266.9775391,1.235840201,266.9775391,2.4252913,266.9775391,4.51920557
266.5057373,0.177157238,266.5057373,0.317766488,266.5057373,0.628894448,266.5057373,1.266308904,266.5057373,2.488033056,266.5057373,10
266.033905,0.181915045,266.033905,0.328329951,266.033905,0.650086999,266.033905,1.312423944,266.033905,2.559998751,266.033905,10
265.5620422,0.184718072,265.5620422,0.33700794,265.5620422,0.668094873,265.5620422,1.345625639,265.5620422,2.637209415,265.5620422,10
264.9328613,0.187579408,264.9328613,0.343736321,264.9328613,0.686372757,264.9328613,1.381247282,264.9328613,2.684262037,264.9328613,10
264.4609375,0.189390913,264.4609375,0.349418163,264.4609375,0.700063825,264.4609375,1.406178594,264.4609375,2.734272957,264.4609375,10
263.9890137,0.189916834,263.9890137,0.351158738,263.9890137,0.704069316,263.9890137,1.41674614,263.9890137,2.751526356,263.9890137,10
263.5170593,0.190293953,263.5170593,0.353054762,263.5170593,0.709492207,263.5170593,1.425760031,263.5170593,2.752235889,263.5170593,10
263.0450745,0.190097496,263.0450745,0.353490382,263.0450745,0.711677373,263.0450745,1.428692579,263.0450745,2.767182589,263.0450745,10
262.5730896,0.189876556,262.5730896,0.353400737,262.5730896,0.712403119,262.5730896,1.428987622,262.5730896,2.771410465,262.5730896,10
261.9436951,0.188610554,261.9436951,0.351773411,261.9436951,0.709674954,261.9436951,1.423898339,261.9436951,2.77976346,261.9436951,10
261.4716492,0.187928885,261.4716492,0.350358039,261.4716492,0.70745188,261.4716492,1.41810751,261.4716492,2.739773989,261.4716492,10
260.9995728,0.186750427,260.9995728,0.348371893,260.9995728,0.70365566,260.9995728,1.408487797,260.9995728,2.731840849,260.9995728,10
260.5274658,0.185887724,260.5274658,0.346546561,260.5274658,0.699489474,260.5274658,1.400533438,260.5274658,2.720324278,260.5274658,10
260.0553589,0.185198829,260.0553589,0.344940186,260.0553589,0.697063863,260.0553589,1.393753409,260.0553589,2.694684267,260.0553589,10
259.4258118,0.182547957,259.4258118,0.340063989,259.4258118,0.687084973,259.4258118,1.371386886,259.4258118,2.643880844,259.4258118,10
258.9536438,0.180720165,258.9536438,0.33680141,258.9536438,0.681439698,258.9536438,1.357512236,258.9536438,2.603345394,258.9536438,10
258.4814453,0.179035202,258.4814453,0.33339268,258.4814453,0.673686981,258.4814453,1.340197444,258.4814453,2.55941987,258.4814453,10
258.0092163,0.177640602,258.0092163,0.330171228,258.0092163,0.668150425,258.0092163,1.32880199,258.0092163,2.54314065,258.0092163,10
257.5369873,0.176741451,257.5369873,0.328253835,257.5369873,0.663680196,257.5369873,1.319799542,257.5369873,2.50680232,257.5369873,4.687601089
257.0646973,0.173961848,257.0646973,0.32270503,257.0646973,0.652609468,257.0646973,1.294283986,257.0646973,2.466016054,257.0646973,4.907541752
256.4349976,0.170711637,256.4349976,0.317892134,256.4349976,0.643163323,256.4349976,1.274921298,256.4349976,2.430906773,256.4349976,10
255.962677,0.168699697,255.962677,0.312577725,255.962677,0.633351326,255.962677,1.25356257,255.962677,2.398779154,255.962677,10
255.4903412,0.166959301,255.4903412,0.308617026,255.4903412,0.624417782,255.4903412,1.232124329,255.4903412,2.337831974,255.4903412,4.328490734
255.0179749,0.165517017,255.0179749,0.305629671,255.0179749,0.617696822,255.0179749,1.221463084,255.0179749,2.302915096,255.0179749,10
254.5455933,0.161668524,254.5455933,0.297019362,254.5455933,0.600449026,254.5455933,1.182365417,254.5455933,2.240115166,254.5455933,10
254.0731812,0.159252226,254.0731812,0.292573094,254.0731812,0.589657724,254.0731812,1.162521362,254.0731812,2.192811489,254.0731812,5.289118767
253.4432831,0.155710548,253.4432831,0.285219699,253.4432831,0.573746145,253.4432831,1.130994558,253.4432831,2.138820887,253.4432831,5.110359669
252.9708252,0.15337646,252.9708252,0.279869616,252.9708252,0.564275622,252.9708252,1.109208345,252.9708252,2.097136736,252.9708252,5.113996983
252.4983368,0.15225856,252.4983368,0.276992947,252.4983368,0.557379067,252.4983368,1.095364451,252.4983368,2.067823887,252.4983368,4.20823431
252.0258331,0.148250401,252.0258331,0.268122196,252.0258331,0.538658083,252.0258331,1.053636909,252.0258331,1.990018964,252.0258331,4.179514408
251.5533142,0.145969823,251.5533142,0.262364298,251.5533142,0.524001241,251.5533142,1.031223893,251.5533142,1.942856193,251.5533142,3.989927292
250.9232483,0.141791835,250.9232483,0.253299922,250.9232483,0.504838228,250.9232483,0.988752604,250.9232483,1.859807014,250.9232483,3.900067568
250.4506836,0.138627306,250.4506836,0.246241272,250.4506836,0.491348177,250.4506836,0.959287703,250.4506836,1.807474136,250.4506836,3.603340864
249.9782104,0.136528894,249.9782104,0.24283658,249.9782104,0.482355118,249.9782104,0.941608965,249.9782104,1.773419857,249.9782104,3.497158527
249.5084229,0.133499071,249.5084229,0.234775901,249.5084229,0.463811338,249.5084229,0.903009892,249.5084229,1.699964523,249.5084229,3.52510047
249.0386047,0.131351128,249.0386047,0.229678869,249.0386047,0.452541888,249.0386047,0.881991208,249.0386047,1.659257531,249.0386047,3.341848373
248.5687561,0.129298687,248.5687561,0.225377053,248.5687561,0.442678511,248.5687561,0.861508668,248.5687561,1.620516658,248.5687561,3.286945581
247.942276,0.126475945,247.942276,0.218077391,247.942276,0.427405149,247.942276,0.829141915,247.942276,1.563581109,247.942276,3.138506174
247.4723816,0.125796408,247.4723816,0.216110691,247.4723816,0.422569811,247.4723816,0.820000649,247.4723816,1.543565392,247.4723816,3.11480093
247.0024719,0.12370728,247.0024719,0.210350007,247.0024719,0.407340765,247.0024719,0.790320814,247.0024719,1.488028407,247.0024719,3.02965951
246.5325317,0.122248627,246.5325317,0.206335411,246.5325317,0.401344776,246.5325317,0.771989584,246.5325317,1.458232403,246.5325317,2.935634375
246.0625763,0.119828895,246.0625763,0.202122167,246.0625763,0.389784426,246.0625763,0.751373529,246.0625763,1.419974089,246.0625763,2.820134401
245.4359436,0.117735103,245.4359436,0.195581868,245.4359436,0.37435618,245.4359436,0.719921649,245.4359436,1.357324719,245.4359436,2.720310926
244.9659424,0.117371313,244.9659424,0.193562135,244.9659424,0.3692725,244.9659424,0.708019078,244.9659424,1.336585283,244.9659424,2.701762915
244.4959106,0.115402207,244.4959106,0.187362298,244.4959106,0.354034215,244.4959106,0.679570615,244.4959106,1.284130216,244.4959106,2.59756279
244.0258636,0.114792064,244.0258636,0.184971795,244.0258636,0.348304123,244.0258636,0.666095436,244.0258636,1.257606268,244.0258636,2.548738003
243.5558014,0.114146814,243.5558014,0.183184743,243.5558014,0.34304291,243.5558014,0.654904068,243.5558014,1.23971796,243.5558014,2.501642942
242.9290161,0.113578744,242.9290161,0.180091441,242.9290161,0.334853083,242.9290161,0.637925208,242.9290161,1.208240271,242.9290161,2.450842619
242.4588928,0.113506727,242.4588928,0.179121479,242.4588928,0.332214177,242.4588928,0.632066429,242.4588928,1.195482969,242.4588928,2.423367023
241.9887543,0.11266347,241.9887543,0.175964609,241.9887543,0.323729187,241.9887543,0.614537776,241.9887543,1.165685177,241.9887543,2.364182711
241.5186005,0.113164902,241.5186005,0.175278083,241.5186005,0.32068038,241.5186005,0.607757509,241.5186005,1.154181838,241.5186005,2.353774786
241.0484314,0.113713197,241.0484314,0.174798384,241.0484314,0.318169802,241.0484314,0.602136493,241.0484314,1.143582225,241.0484314,2.332131863
240.5782318,0.11462041,240.5782318,0.174666151,240.5782318,0.315578997,240.5782318,0.595645309,240.5782318,1.13319838,240.5782318,2.326215744
239.9512634,0.115732186,239.9512634,0.175263733,239.9512634,0.314871579,239.9512634,0.593238056,239.9512634,1.129013419,239.9512634,2.306905985
239.4810181,0.117763624,239.4810181,0.176718742,239.4810181,0.315179348,239.4810181,0.593455613,239.4810181,1.132505894,239.4810181,2.336652756
239.0107422,0.1185591,239.0107422,0.178438261,239.0107422,0.317338198,239.0107422,0.597014546,239.0107422,1.138447523,239.0107422,2.345542669
238.5404663,0.121592492,238.5404663,0.181127131,238.5404663,0.321298003,238.5404663,0.603033602,238.5404663,1.151806593,238.5404663,2.369300365
238.0701447,0.124760367,238.0701447,0.185339451,238.0701447,0.32804203,238.0701447,0.614064634,238.0701447,1.173486471,238.0701447,2.43375659
237.4430389,0.127278909,237.4430389,0.189510316,237.4430389,0.334096491,237.4430389,0.625384688,237.4430389,1.199353456,237.4430389,2.483642817
236.9726868,0.132284015,236.9726868,0.196205735,236.9726868,0.346379399,236.9726868,0.650226772,236.9726868,1.24196732,236.9726868,2.565847158
236.5023041,0.135418028,236.5023041,0.201309428,236.5023041,0.355738163,236.5023041,0.66593492,236.5023041,1.276511073,236.5023041,2.639853477
236.0319061,0.13954103,236.0319061,0.207090765,236.0319061,0.365194708,236.0319061,0.686288536,236.0319061,1.316595674,236.0319061,2.724759102
235.5614929,0.14594008,235.5614929,0.217734546,235.5614929,0.385689437,235.5614929,0.723745883,235.5614929,1.383535743,235.5614929,2.824991226
234.9342346,0.15097864,234.9342346,0.225859463,234.9342346,0.400193334,234.9342346,0.753793478,234.9342346,1.44532752,234.9342346,2.95240593
234.4637756,0.160439104,234.4637756,0.240224674,234.4637756,0.430727035,234.4637756,0.803222358,234.4637756,1.538558841,234.4637756,3.260873318
233.9932861,0.165807575,233.9932861,0.252060354,233.9932861,0.449419767,233.9932861,0.845065594,233.9932861,1.611058712,233.9932861,3.483766079
233.5227814,0.173047841,233.5227814,0.265556693,233.5227814,0.471931189,233.5227814,0.888218939,233.5227814,1.70380652,233.5227814,3.499936819
233.0522614,0.185237005,233.0522614,0.285933971,233.0522614,0.513287902,233.0522614,0.97279501,233.0522614,1.838246346,233.0522614,5.396708488
232.4248505,0.193567321,232.4248505,0.299942851,232.4248505,0.542919576,232.4248505,1.021421075,232.4248505,1.948889375,232.4248505,10
231.9542847,0.207914829,231.9542847,0.322707444,231.9542847,0.596191108,231.9542847,1.121251822,231.9542847,2.120587111,231.9542847,4.093233585
231.4836884,0.218357414,231.4836884,0.339834273,231.4836884,0.62389642,231.4836884,1.174848437,231.4836884,2.241627693,231.4836884,10
